Category,Credits,Id,Description,Title
HU,3,HU203,"In this course, students will explore the role and impact that social media plays in their personal lives and in society in general. Topics examined may include social media and interpersonal communications, the nature and definition of community, the meaning of language, virtual realities, global politics, and social media in the classroom. The advantages and disadvantages of media including texting and instant messaging, blogs and micro-blogging, content communities that include music sharing and video haring, networking sites, and virtual game worlds will be discussed and debated in light of philosophical, cultural, and social concerns.",Technology and Social Change
HU,3,HU218,"This course focuses on the study of the international narrative film. Through viewing, discussion, and analysis, students will study film as an expression of social, political, cultural, and aesthetic values. The course explores how global influences, regional concerns, and universal themes are realized through an underlying artistic aesthetic. Films from the United States may be used to cross reference artistic and technical developments.",Modernism: Art and Culture 1860 to 1965 
HU,3,HU228,"This course covers the development of American film from an historical perspective. Through written and oral analysis, students will discuss the development of film as a distinct artistic medium. Films from the silent era to the present day will be discussed. Elements of the classic Hollywood narrative, the studio system, and the star system are studied. Instruction may focus on a particularly significant era or genre in the development of the Hollywood style. Films will be viewed, discussed, and analyzed.",World Mythology 
HU,3,HU232,"Students will become familiar with the worldviews, religious beliefs, and spiritual practices of the major religious traditions: Hinduism, Buddhism, Judaism, Christianity, and Islam. In addition to studying the sacred texts and the historical developments of those traditions, students will learn how the great religious traditions have influenced the arts and social customs of the world, and will pursue the larger goal of preparing for citizenship in a global community.",United States History to 1865 
HU,3,HU233,"This course will focus on several significant philosophical questions that provoke reflection on ourselves, our lives and our universe. Some of the questions may include the following: ""Is there a god? Are we composed of only physical bodies? Do souls exist? What makes life happy or meaningful? In seeking the answers to these questions, students will encounter the ideas and arguments of major thinkers and philosophical schools of thought such as hedonism, rationalism, empiricism, dualism, materialism, and existentialism. Students should be prepared to critically examine these perspectives, engage in respectful dialogue with their peers, and evaluate their own philosophical beliefd.",United States History from 1865 
HU,3,HU303,"In the last 2000 years, cultures have sometimes determined whether and how to use certain technologies. At times, technologies have changed almost all social relations and social structures. This course affords students the opportunity to examine the effects of various technologies (such as weaving, metallurgy, agriculture, irrigation, printing, global navigation, steam engines, and electricity) in order to develop historical and critical perspectives on the social effects of technology today.",United States History Since 1945 
HU,3,HU305,"Using Modernism as a theme, this course will explore that social, cultural, and artistic development from the middle of the Nineteenth century to the middle of the Twentieth century. The course will begin with a discussion of the roots of Modernism and the major socio-cultural developments that preceded it. This course will create connections between developments in mechanization and industry and how these developments influenced art and society. The primary focus of the course will be art as a vehicle to discuss changes in other areas of culture and society.",Ethics 
HU,3,HU310,"This course examines world mythologies from an historical perspective. It explores how the myths and their symbols function in their specific cultures and as universal constructs. Topics include the male and female divine, the hero, the trickster figure, and sacred places.",Culture and Cuisine Seminar 
HU,3,HU315,"This course examines the major historical, political, social, and cultural features of American society as they developed up to the end of the Civil War. Emphasis will be placed on Colonial America, the War of Independence, the Constitution, and the Civil War.",Life of the Mind Seminar: Special Topics 
HU,3,HU317,"This course examines the major political, social, and cultural features of American society as they developed from Reconstruction to the present. Emphasis is placed on race relations, immigration, industrialization, and the rise of America as a world power.",Food in U.S. History 
IY,3,IY490,"This course examines the major developments in U.S. history since 1945, which arose out of conflicts and disagreements over the public policies and socio-cultural changes that marked the period. Topics covered include the Cold War, McCarthyism, the Korean War, the Vietnam Conflict, Civil Rights, the 1960's protest movement, the Women's movement, Watergate, the Reagan Revolutions, the Clinton Presidency, the Bush Administration, and post- 9/11 America.", Proposal 
IY,3,IY495,"How do we decide what is right or wrong? How do we know what we ought to do? What do virtue and character have to do with our choices? Students will reflect on these questions and the main ethical theories that form a framework for making moral judgments and apply these theories to contemporary issues in individual, social, and professional ethics. Students will review cases that help develop analytical skills and enhance the capacity for making sound, moral judgments in different situations.",Development and Presentation 
ID,3,ID101,"This course offers a detailed examination of the nature of food and its relationship to various cultures and religions throughout the world. Culture and food are closely inter-related, and an understanding of the importance of cuisine to a society is essential to a well-rounded food service professional. Through discussions, readings, lectures, films, eating, and visiting markets, the students will explore world culture through the lens of food. (Also offered as CU310).", History of Interior Styles and Architecture I 
ID,3,ID102,"This course will explore the idea of topics such as Truth, Love, Beauty, and Good and Evil, and their meaning to humankind. Depictions of the nature of the topic in film, literature, psychology, history, and philosophy will be examined and evaluated through discussion, reading, and writing. This course is team-taught by members of the faculty.",History of Interior Styles and Architecture II 
ID,3,ID105,"This course will focus on food as a way to examine U.S. history. It will identify the foods of the Native Americans, colonists, and slaves, and will illustrate the influence that colonization, war, food reformers, food preservation, transportation, restaurants, immigration, politics, legislation, and food conglomerates have had on food during the history of the United States. (Also offered as CU317)",Interior Design Studio I 
ID,3,ID106,"Under the direction of the project advisor, the student will conduct research in multiple subject areas and formulate a research proposal that requires the integration and synthesis of knowledge from the academic disciplines in the students chosen program of study.",Interior Design Studio II: Materials and Finishes 
ID,3,ID205,"Under the direction of the project advisor, the student will employ a variety of perspectives and methodologies to develop the proposed project in a manner that demonstrates the effectiveness of an interdisciplinary approach and will present the project to a committee of faculty members.",Interior Design Studio IV: Residential 
ID,3,ID206,"This is a survey course that examines furniture and design motifs from the Egyptian, Greek, Roman, Renaissance, and Baroque periods. The origins of particular architectural styles will be traced, and discussions will cover social and political conditions of the period and culture. Through the use of slides and photographs, students will become familiar with furniture styles and will be able to recognize decorative elements from various cultures.",Interior Design Studio III: Commercial 
ID,3,ID260,"This course examines architecture, furniture design and decorative motifs from the 18th century to the present. Particular attention is given to furniture types in use today, thereby enabling students to identify and use them in their design work.","Building, Construction, Codes, and Sustainability "
ID,3,ID299,"This course provides an introduction to the design tools and terminology used in planning spaces. Short exercises and projects introduce students to the design process and its problem-solving methods. Lectures address a variety of topics germane to the profession, including design specialties, professional organizations, and certification requirements.",Interior Design Internship I 
ID,3,ID320,"This course is a continuation of Interior Design Studio I with emphasis on more complex design problems. Emphasis will be placed on the Americans with Disabilities Act. Projects assigned will address barrier-free design, codes and standards for egress and life safety, space planning, furniture, materials and finish selection, and lighting design.","Interior Systems, Codes, and Sustainability "
ID,3,ID360,"This is a studio course that concentrates on the challenges of residential design. The course will begin with the design of a small space with limited program requirements and progress to a large residence to be designed for a family with a wide variety of program requirements. Emphasis will be placed on the variety of influences the client/user exerts in the design process, analysis of the program, the development of an overall design concept, space planning, human factors, furniture selection and layouts and the overall coordination of materials, finishes, colors and patterns.",Lighting 
ID,3,ID370,"This is a studio course that concentrates on the challenges and requirements that are specifically related to spaces designed for public and commercial use. Emphasis will be placed on the specifications and application of design elements used in institutional and commercial spaces. Students will complete projects that take into account the various codes governing commercial space.",Interior Design Studio V: Hospitality 
ID,3,ID410,"This course examines construction systems and methods for a wide variety of building types, including wood-frame, steel frame, masonry, and concrete. The properties of materials such as wood, stone, masonry, steel and glass will be analyzed as they relate to elements of construction. Various interior construction assemblies for walls, floors, ceilings, stairs, doors and windows will be studied, as well as sustainability of resources and code compliance.",Furniture Design and Detailing Studio 
ID,3,ID390,"This supervised internship allows the student an opportunity to apply concepts learned in the classroom in a professional environment. Students enrolled in the course must complete a minimum of 150 hours with the placement, consult with the faculty coordinator at designated times throughout the internship, and complete a final written project.",Interior Design Studio VI: Institutional 
ID,3,ID418,"This course examines building systems and building codes related to the design of mechanical, electrical, plumbing, and telecommunication systems used in residential and commercial spaces. Acoustic considerations and energy management will be considered. The course will enable students to integrate building systems in their design projects and will provide a vocabulary for effective communication with architects, engineers, and contractors.", Professional Practice 
ID,2,ID450,"This course examines lighting principles applied to interior environments, including lighting's affect on color, human behavior, and universal design. The impact of lighting design decisions on code compliance, energy use, and budget are assessed. This course provides the technical background to enable students to achieve their lighting goals in studio projects. Project assignments will address the creation of a lighting plan and schedules.",Current Topics in Interior Design 
ID,2,ID465,"This course focuses on the unique considerations intrinsic to the design of hospitality facilities. Large scale projects begin with an analysis of precedent studies of design concepts. Emphasis is placed on building codes and standards, and space planning for large scale interiors. Consideration is also given to the selection of appropriate materials and finishes and the integration of graphic identification. Design communication for graphic techniques and verbal presentation are studied and applied.",Capstone I: Proposal 
ID,3,ID490,"This course explores the elements of furniture design and architectural woodwork and related joinery. Methods of fabrication, material selection, and application to a variety of custom interior components will be examined. Materials are studied for suitability and sustainability. Finish selections are evaluated for specific applications.",Capstone II: Schematic 
ID,3,ID495,"This studio course focuses on the guidelines and issues germane to the design of public spaces. Students will develop a large scale interior from project types including, education, healthcare, government facilities, museums, and libraries. The project will start with programming to determine thee needs of the client. Applicable codes, standards and guidelines will be reviewed as required by the project type. Emphasis will be placed on developing multiple sound solutions through research and exploration. Presentation techniques appropriate for public exhibition will be explored.",Capstone III: Design Development 
ID,3,ID499,"This course examines business practices and procedures for interior designers with an emphasis on establishing a business plan and managing the design firm. Letters of agreement, proposals, pricing design services, and quantity estimations will be examined. Strategies for developing sound working relationships with clients, related professionals, contractors, and suppliers will be analyzed.",Interior Design Internship II 
IB,3,IB301,"This course explores current trends in the interior design field and the marketing of design services. Students will be guided in assessing the validity of sources of information in order to develop informed opinions in response to current practice issues. Reading assignments, guest lectures, discussions and field studies will support topics investigated.",International Business Management 
IB,3,IB305,"Students select a project for the capstone study and faculty approve the project for further investigation. Program requirements are investigated and students will develop strategies to ascertain and analyze information related to client, building, site, and space. Students prepare a site statement that explains the location and character of the built form. The course concludes with the presentation of a proposal document to faculty, design advisors, and experts germane to the discipline.",International Marketing 
IB,3,IB315,"Students develop multiple design solutions that meet the design criteria identified in ID465. Different approaches to the design will be developed, synthesizing the program requirements with building form, spatial considerations, quality of life issues, and style preference. The course will conclude with a presentation of a developed design solution.",International Business Law 
IB,3,IB402,"Students make final revisions to the developed project solution addressed in ID490. Working drawings, schedules, and specifications are completed. Students design a presentation that integrates the proposal document, the final developed design solution, and working drawings and specifications. The course culminates with a presentation to faculty, students, and invited professionals.",International Business Finance 
IB,3,IB407,"This course gives students the opportunity to integrate classroom learning with off-campus work experience in the interior design field. Employer evaluations of the students achievements are used by the coordinator to guide the student toward career objectives. Students must complete a minimum of 150 hours with the placement.",International Negotiation Practicum 
IB,3,IB410,"This course provides the student with a working knowledge of the complexities and opportunities of doing business across national boundaries. Topics include international trade theory, foreign direct investment, foreign exchange rates, diplomacy, forms of business entities, control, marketing, and human resource management. Students will also study the unique cultural customs and traditions that affect the business environment.",International Business Policy 
IB,3,IB495,"In this course students will examine the unique characteristics of marketing in an international environment. Emphasis will be placed on managing a marketing strategy (price, distribution, product, and promotion) across national boundaries. Students will devise marketing strategies that are effective and tolerant of cultural diversity.",Seminar in Managing in an International Business Environment 
IB,3,IB498,"This course gives the student exposure to the various sources and concepts of international business law. The course will focus on the internal law of countries considered to be significant international business players as they affect American businesses. The development, interpretation, and enforcement of international treaties and the guidelines from various economic and international business development organizations affecting business will be discussed. The role and jurisdiction of international tribunals will also be studied.",International Business Bachelor Thesis 
IB,3,IB499,"This course covers the topics necessary for a corporate financial officer to manage in a global environment. The course begins with an explanation of foreign exchange rates, markets, trading, and securities. Later topics include foreign investment and international risk, valuation of international investments, capital budgeting, multinational taxation, and financing globally.",International Business Management Internship 
LW,3,LW103,"Students will learn the basics of negotiation, compare and contrast various theories, and study the tactics and practices of negotiation in general. Students will also compare and contrast negotiation styles used in various countries and cultures and assimilate international business practices with international negotiating styles. Various negotiation theories will be applied to practical situations and students will learn to perfect their own negotiation skills and gain confidence through practice.",American Legal System 
LW,3,LW203,"PR: IB301.",Civil Litigation 
LW,3,LW205,"This course is an analysis of the strategic and operational issues that arise from the international nature of multinational corporations activities. Issues covered include alternative internationalization strategies, interaction between firms and governments, dealing with global competitors, and staffing and organizational implications of cross-border operations.",Legal Research and Writing I 
LW,3,LW215,"The focus of this course is on the strategies that an internationally oriented firm employs in the effort to become competitive. Establishing relationships with foreign governments, the local labor force, banking systems, legal framework, and cultural differences will be examined. Students will be required to complete independent research projects and present their research to the seminar.","Justice, Law and Ethics "
LW,3,LW229,"As an alternative to completing an internship, during the senior year students may elect to write a research paper on an approved topic. The paper will focus on a current international business issue and involve significant research. Students must submit a written report to the faculty mentor, who provides guidance throughout the project.",Criminal Law 
LW,3,LW301,"This supervised internship allows the student an opportunity to apply concepts learned in the classroom in a professional management environment. Students must complete a minimum of 150 hours with the placement, consult with the faculty coordinator at designated times throughout the internship, and complete a final written project.",Mediation and Conflict Resolution 
LW,3,LW310,"This course provides and introduction to the American Legal System, including its history, philosophy, and practices. Students will consider the structure and function of the legal system, several substantive areas of the law, and the dynamic relationship between law and social policy.",Debtor-Creditor Relations 
LW,3,LW315,"This course examines the practices and procedures for commencing and maintaining civil lawsuits in Federal and State Courts, including discovery process, trial preparation, and post-trial considerations. While theoretical and tactical issues are considered, practical skills, such as the ability to draft complaints, interrogatories, memoranda, and other pleadings, are emphasized.",Environmental Law 
LW,3,LW317,"This introductory course provides the opportunity for students to become competent in the use of primary and secondary legal resource materials. Students will analyze and research legal problems and will prepare legal memoranda based on the research. Writing clarity, proper citation format, and case history research are emphasized. Students also will become familiar with electronic legal research.",Immigration Law and Policy 
LW,3,LW335,"This course examines ethical dilemmas pertaining to the administration of justice and the practice of professional activities in the legal field. Introducing fundamentals of ethical theory, the course will expose students to the new ways and means of making moral judgments through focus on areas including law enforcement, legal practice, and crime control policy.",Constitutional Law 
LW,3,LW495,"This course examines the historical development and main principles of substantive criminal law. Students will consider basic concepts, including the common law and statutory sources of criminal law, elements of crimes, and defenses to criminal responsibility, as well as a variety of particular crimes against persons and property.",Legal Studies Seminar 
LW,3,LW498,"In this course, students will study the theory and practice of alternative methods of conflict resolution. Classroom exercises will expose students to simulations of a variety of conflict situations and provide training in the processes of negotiation, mediation and other forms of intervention. The effects of factors such as race, gender, and culture will be considered. This course is relevant to students in legal studies, psychology, and business programs.",Legal Studies Bachelor Thesis 
LW,3,LW499,"Overwhelming debt can limit the success of businesses and individuals. This course examines the laws and procedures affecting the debtor-creditor relationship. Topics may include debt collection, bankruptcy law, federal consumer laws, and foreclosure actions.",Legal Studies Internship 
MN,3,MN200,"Land use and environmental regulations increasingly affect individual and business interests. This course examines administrative authority, applicable statutes and regulations, and contract and tort issues relevant to environmental regulation. Topics will include consideration of specific statutes, such as the Clean Air Act and the Clean Water Act.",Business Law 
MN,3,MN201,"This course considers this countrys policies and procedures regarding citizenship, immigration, naturalization, and deportation. Topics may include an historical overview of immigration law, an examination of agencies involved in immigration matters, and a review of current laws and regulations, including the Immigration and Nationality Act.",Human Resources Management 
MN,3,MN208,"The United States Supreme Courts interpretation and application of the Constitution provides the basis for the study of constitutional law. This body of law is concerned with defining the relationship between the exercise of governmental power and the preservation of individual rights. While students will consider its history, the Constitution and its provisions will be studied primarily by analyzing and discussing selected Supreme Court opinions in areas including civil rights and liberties, separation of powers, governmental regulation of business, and protection of the rights of the accused.",Business Communications 
MN,3,MN315,"This is an advanced course designed to be taken in conjunction with the Legal Studies Internship or Bachelor Thesis. Students will be required to choose and conduct research on contemporary sociological, political, or technological issues facing the legal profession and present their findings to the class. The course will also analyze ethical dilemmas inherent in the legal profession.",Small Business Management 
MN,3,MN325,"As an alternative to completing an internship, during the senior year students may elect to write a research paper on an approved topic. The paper will focus on a current legal issue and will require significant legal research and investigation, including a first-hand experience of the legal profession at work (e.g. observing a court session or trial, an administrative hearing, or an alternative dispute resolution session). Each student will be required to submit a written report to be evaluated by a panel of department faculty.",Organizational Theory and Behavior 
MN,3,MN332,"During the senior year, students will be placed in supervised legal assistant positions in law offices or law-related settings in governmental agencies, courts, and corporations. The internship is designed to integrate the knowledge of course work with the practical work environment. Students will be required to complete 150 hours with the placements, to keep journals, and to consult with faculty coordinators at designated times throughout the semester to discuss situations, problems, and ethical concerns. A final written project will be required at the completion of the internship.",Women in Business 
MN,3,MN335,"Students will study the structure of the American legal system and its relationship to the world of business. In addition, students will examine several areas of the law in a business context, including torts, criminal law, and especially contracts. The course will also cover Article 2 of the Uniform Commercial Code (sale of goods), intellectual property, products liability, employment law, and some of the governmental regulations that affect business. Students will be presented with the ethical concerns raised by each of the topics.",Business and Society 
MN,3,MN337,"This course is a study of the organization and management of a workforce, including recruitment, training and development, supervision, utilization, and retention of personnel. Specific attention is given to criteria for compensation, grievance processes, effective communication, teambuilding, decision making, promotions, performance appraisals, and labor relations. Students will become familiar with the law and current legal issues that pertain to human resource management.",E-Business Virtual Success 
MN,3,MN338,"This course will provide students with the theories and techniques for effective oral & written communication skills applied in a business and professional environment. Students will examine the complexities of proficient communication skills through form, content, design, and professional and interpersonal dialogue. Topics will include verbal, nonverbal and written communication as well as the cultural impact on communication. Students will create formal reports, presentations, and other professional correspondence.",Managing Nonprofit Organizations 
MN,3,MN405,"This course will focus on the current concepts and theories related to starting and managing a small business. Students will research and gather the necessary data to convert a viable idea into a potential new venture. Students will explore a variety of business models, evaluate entrepreneurs and their business plans through case studies and analyze the various ways of attracting investors and obtaining financing. Topics addressed in this course will provide the students with a framework to develop and assess their own small business ideas and write a formal business plan.",Strategic Management 
MN,3,MN410,"settings, the organization itself, and group dynamics. Topics in the course include leadership, motivation, and communication theories and applications. Students also examine the processes of organizational structure and design, decision making, and power and conflict in organizations.",Leadership and Teamwork 
MN,3,MN421,"This course is designed to assist students in becoming more aware of the issues that affect women in all areas of business. Students will analyze gender roles in the workplace by examining topics such as the role of women in the labor movement, women in management, the wage gap, the glass ceiling, legal and ethical issues affecting women in business, affirmative action, and sexual harassment. This course will also examine leadership issues and the legal, economic, and cultural issues that impact women.",Operations Management 
MN,3,MN485,"This course will focus on the role of business in society, through an examination of the economic, legal, ethical and social responsibilities that companies have to their stakeholders. Students will explore and analyze these topics from individual, organizational, managerial and societal perspectives. Through the use of case studies, students will gain an understanding of corporate America and its responsibilities.",Public Relations and Crisis Communication 
MN,3,MN495,"This course will explore the unprecedented advantages and challenges faced by organizations when conducting a business online. Students will examine virtual business models, current e-business practice, decision-making strategies, public policy and regulations, and technology standards.",Seminar in Contemporary Management Issues 
MN,3,MN498,"This course will focus on the important role of nonprofit organizations and their impact in the United States and internationally. Students will examine the management components necessary for a nonprofit organization to be successful and effective models of nonprofit practice. Topics will include the theory and philosophy of nonprofit organizations, fundraising, public policy, strategies for community development, government regulations, relations between nonprofits and for-profits, philanthropic giving, and documentations of investments.",Business Management Bachelor Thesis 
MN,3,MN499,"This capstone course will focus on the development and implementation of corporate strategies for a business enterprise. Students will examine the formulation of corporate strategy with an emphasis on economic, global and social influences that impact strategic planning. Students will analyze relevant cases that will focus on business, legal and ethical issues facing contemporary organizations.",Business Management Internship 
MK,3,MK105,"The course provides an analysis of the concept of leadership within the context of business, education, politics, and personal activities. Topics include basic leadership principles and how to use them to solicit cooperation and strengthen team processes. Leadership and its role in the framework of the major functions of management are studied. Current leadership theories and methods are used to assess personal leadership potential.",Principles of Marketing 
MK,3,MK205,"This course is a study of the various techniques used to evaluate business decisions, problems, and investment opportunities. Both qualitative and quantitative issues will be discussed. Topics include linear programming, learning curves, scheduling, forecasting, optimization and other contemporary analytic techniques. Through the use of case studies, students will gain a better understanding of the decision-making process.",Direct Marketing 
MK,3,MK301,"This course is an advanced study of the public relations industry. Students will gain an understanding of the various roles played by public relations practitioners, and learn how to foster relationships with media clients, influence opinion, and shape and maintain the reputation of their clients. Simulations and role-play will be used to increase student understanding of the needs of a corporate communication professional in planning for and responding to crises. (Also offered as CO485)",Marketing Management 
MK,3,MK305,"The course will provide a forum in which students can explore the effects of contemporary societal issues on management, as well as management's response to those issues. Topics to be addressed include economic conditions, changing technology, government involvement and regulation, and crisis management.",Marketing Research 
MK,3,MK310,"As an alternative to completing an internship, during the senior year students may elect to write a research paper on an approved topic. The paper will focus on a current management issue and will require significant research. Students must submit a written report to the faculty mentor, who provides guidance throughout the project.",Consumer Behavior 
MK,3,MK313,"This supervised internship allows the student an opportunity to apply concepts learned in the classroom in a professional management environment. A student enrolled in the course must complete a minimum of 150 hours with the placement, consult with the faculty coordinator at designated times throughout the internship, and complete a final written project.",Advertising and Promotion Management 
MK,3,MK314,"This course introduces students to marketing principles and the role of marketing in a free enterprise system. Attention is placed on the interrelationships among the marketing, finance and production departments of a business. Topics of discussion include the marketing mix of product, price, promotion and placement; consumer behavior; market research; and the legal and ethical issues surrounding marketing.",Marketing Planning and Strategy 
MK,3,MK498,"This course introduces students to the process of managing a marketing campaign directly to the consumer. Students will consider target market selection, product offering, financial analysis, fund raising, pre-and post-selling research and media options. Topics will include e-marketing, direct mail, telemarketing, television, and radio and print advertising.",Marketing Bachelor Thesis 
MK,3,MK499,"This course explores basic marketing concepts from the perspective of the marketing manager, examining the analysis necessary to develop sound marketing plans and strategies. Topics to be addressed include the role of marketing within the firm, analysis of marketing opportunities, selection of target markets and market segmentation, marketing strategies in a global marketplace, and the use of technology in marketing.",Marketing Internship 
MH,3,MH093,"This course studies the planning, data collection, analysis, and reporting issues relating to marketing research. Key issues include defining information needs, sampling, sources of primary and secondary data, instrument design, statistical data analysis, and interpretation and reporting of data.",Prealgebra 
MH,4,MH103,"This course will explore the determinants of buyer purchasing behavior, emphasizing contributions from the behavioral sciences. It will explore applications of behavioral concepts to marketing strategy, with emphasis on marketing communications and promotion.",Integrated Algebra 
MH,3,MH201,"This course is a comprehensive study of the principal problems faced by advertisers and advertising agencies, the policies and procedures used for solutions, the evaluation and selection of advertising media, and the preparation of layout and copy for sound advertising performance. The development of the total advertising campaign from a marketing perspective is analyzed. This course integrates elements of the advertising process such as setting objectives, selection of target markets, budget development, media selection, message creation, production, and placement into a plan for action. (Also offered as CO313)",College Algebra 
MH,3,MH203,"This is an integrative course that applies marketing concepts in a variety of business applications. Emphasis will be on marketing strategy in the major areas of marketing management, including customer identification, industry analysis, product and communication strategies, distribution, pricing and control.",Survey of Mathematics 
MH,3,MH205,"As an alternative to completing an internship, during the senior year students may elect to write a research paper on an approved topic. The study will focus on a current marketing issue and will require significant research. Students will be required to submit a written report to be evaluated by an assigned faculty member.",Business Calculus 
MH,3,MH216,"This supervised internship allows the student an opportunity to apply concepts learned in the classroom in a professional marketing environment. A student enrolled in the course must complete a minimum of 150 hours with the placement, consult with the faculty coordinator at designated times throughout the internship, and complete a final written project.",Statistics 
MH,3,MH218,"This course is designed to prepare students for Integrated Algebra. Topics include operations of integers and rational numbers, order of operations, properties of real numbers, evaluating and simplifying variable expressions, linear equations, basic word problems, exponents, percents, ratios, operations on polynomials and introduction to graphing. This course does not fulfill graduation requirements.",Discrete Mathematics 
PS,3,PS101,"This course introduces the student to the fundamental concepts of algebra. Topics include the following types of expressions and equations: linear, rational, and radical. Other topics covered include exponents, functions and factoring.", Introduction to Psychology 
PS,3,PS150,"This course continues the study of algebra begun in Integrated Algebra. Topics include graphs of basic functions, transformations of functions, graphs of inequalities, and quadratic functions and their applications. Higher-degree polynomial functions, their equations and inequalities, rational functions and their graphs, and power and root functions will also be presented.",Human Relations 
PS,3,PS221,"This course explores a variety of concepts, with a focus on quantitative reasoning. Topics include critical thinking skills, consumer mathematics, geometry, probability, and statistics.",Human Development I: Childhood and Adolescence 
PS,3,PS222,"This course studies calculus as applied to common business problems. After a review of graphing techniques, instruction will focus on introducing concepts of continuity and limits, and differentiation rules for polynomials, logarithms and exponentials. Building on these concepts, students will examine analysis techniques for graphing and integration of higher order polynomials, logarithms, and exponentials.",Human Development II: Adulthood and Aging 
PS,3,PS230,"This course introduces students to methods of descriptive and inferential statistics. Measures of central tendency and dispersion are presented for raw data along with frequency distribution tables for grouped data. Binomial and normal distributions are studied and differences in means and proportions within a single population are explored. This course concludes with the study of correlation and regression.",Social Psychology 
PS,3,PS233,"This course introduces students to discrete mathematics, useful for understanding and creating computer algorithms. Topics include logic and sets; relations and functions; elementary combinatorics; undirected and directed graphs; machines; and configurations.",Community Psychology 
PS,3,PS235,"This course introduces students to the field of psychology and the scientific study of human behavior, thoughts and feelings. Topics covered include human development, personality, psychopathology, stress management, consciousness, motivation, emotion and social behavior.",Abnormal Psychology 
PS,3,PS240,"This course will introduce students to a variety of theories in the field of human relations. Students will have an opportunity to develop their interpersonal skills by using the group as a microcosm of society. Theory will be integrated with classroom exercises as part of an experiential approach to learning. Topics will include communication skills, conflict resolution and interpersonal effectiveness.",Psychology of Adjustment 
PS,3,PS247,"This course focuses on the psychological aspects of human development from conception through adolescence. Major theories explaining human development from the physiological, cognitive, personality, and social perspectives will be studied. Fundamental issues in development such as nature vs. nurture, psychological stages, attachment, intelligence, gender roles, and moral development will be given special attention. In addition, students will begin to explore the various methodologies used in developmental research.",Human Sexuality 
PS,3,PS248,"This course provides a life-span developmental perspective on the adult years. Primary elements of adult experience such as social roles, relationships, career choices, life satisfaction, gender issues, spirituality, retirement, physical decline, and death and dying will be analyzed from a developmental point of view. Students will be encouraged to distinguish among social stereotypes, theories, and research based information.",Positive Psychology 
PS,3,PS330,"This course focuses on the psychological dimensions of an individuals thoughts, feelings and behavior within the broader social context. Theories dealing with human phenomena such as social attitudes, stereotype formation, inter-personal relationships, conformity, obedience, impression formation, aggression, and altruism will be critically examined. Students will also be exposed to the findings of classic and contemporary social psychology experimental research.",Womens Issues: Psychological Perspectives 
PS,3,PS331,"Community psychology is concerned with person-environment interactions and the ways society affects individual and community functioning. This course focuses on social issues, social institutions, and other settings that influence individuals, groups and organizations. Relationships between environmental conditions and the development of health and well-being of all members of a community will be examined and ways to facilitate psychological competence and empowerment, prevent disorder, and promote social change will be evaluated.",Theories of Personality 
PS,3,PS335,"This course focuses on the study of abnormal psychology and current psychiatric diagnostic systems. Students will explore different theoretical models of mental illness and the most recent research findings in the field. Special attention will be given to the ethical and societal concerns surrounding the diagnostic process.",Psycho-Cinema 
PS,3,PS336,"This course will explore the themes that govern psychological adjustment and the human potential for coping in the face of both extreme adversity and the constant stressors of everyday life. Adjustment will be looked at from a variety of theoretical viewpoints within the context of culture, personality, values, and pragmatic concerns. Concepts of happiness and self-fulfillment will be examined with special attention being given to the contemporary media explosion of self-help resources and advice.",Family Psychology 
PS,3,PS337,"This course provides an in-depth study of sexual attitudes and behavior across history and culture. Special emphasis will be placed on contemporary norms as expressed through the popular media.",Theories and Applications of Counseling and Psychotherapy 
PS,3,PS340,"This course will provide an overview of the field of positive psychology focusing on the study of happiness, optimism and self-efficacy. In addition, students will learn how to apply positive psychology techniques to a variety of counseling situations. Specific attention will be paid to identifying personal strengths that can be used to thrive in the face of negative emotions such as depression and anxiety.",Psychology and Prejudice 
PS,3,PS343,"This course examines the psychology of women and the construct of gender from a feminist-psychological and social constructivist theoretical framework. The course also explores the ways that race, ethnicity, class, sexual orientation, age, and physical ability interact and operate at individual, interpersonal and cultural levels to modify womens experiences. Finally, the course examines the social and political implications of our cultural understandings of women and gender and raises questions about the possibilities of psychological and social change.",Problems of Childhood and Adolescence 
PS,3,PS344,"This course will examine some of the prominent classical and modern theories of personality. Theories will be evaluated within their historical contexts and as reflections of broader worldviews as evidenced in contemporaneous philosophy, literature and politics. Students will also be exposed to both the methodology and findings of current personality research.",Mental Health and the Law: Forensic Psychology 
PS,3,PS349,"The popular media increasingly present mental illness in entertainment. Psychological disorders are often misrepresented for the purpose of drama and result in misconceptions that affect how people with mental illness are viewed and treated by society. This course is designed to compare the scientific understanding of abnormal behavior by reviewing clinical diagnostic and assessment procedures and treatments with the entertainment media's depictions of mental disorders. The course will address issues related to mental illness in contemporary society (e.g., social stigma, race and cultural factors, forensic psychology, etc.).",Research Level I: Introduction to Research 
PS,4,PS350,"This course provides the student with an introduction to the field of family psychology. Students will be exposed to a variety of approaches to studying families including systemic, intergenerational, psychoanalytic, experiential, structural, behavioral and post-modern theories. Case studies, real and fictional, and the exploration of students own families of origin will be used to demonstrate the various viewpoints.",Research Level II: Methods and Statistics 
PS,3,PS355,"This course provides students with a comprehensive examination of the major approaches to counseling and psychotherapy, with a focus on both theory and technique. Students will be challenged to critically evaluate various schools of thought, including the psychoanalytic, behavioral, humanistic, cognitive, and post-modern. Transcripts and video segments of live sessions will be used to demonstrate the various methods.",Art of Helping 
