Category,Credits,Id,Description,Title
English Language Institute Courses (ELI), 2 or 4 ,0120,"For Skill Building I Written Integrated students. Students will develop very basic communication in English about themselves and their surroundings. The four skills, listening, speaking, reading, and writing, will be practiced with new vocabulary and basic grammar. (T)",Integrative Skills I
English Language Institute Courses (ELI), 2 or 4 ,0200,"Course presumes knowledge of basic vocabulary and integrates listening and speaking, focusing on basic interaction, reporting, simple note taking, oral summaries, and recorded speeches. Language is taught for real life situations. (T)",Skill Building II Oral Integrated
English Language Institute Courses (ELI), 2 or 4 ,0210,"Focus on comprehension of main ideas, details, and inferencing of simplified reading texts. Students learn to organize and write coherent paragraphs, including timed essays, with simple grammatically correct sentences. (T)",Skill Building II Written Integrated
English Language Institute Courses (ELI), 1 or 2 ,0215,"Students gain information and general understanding of the written language and learn parts of words, such as prefixes, suffixes, and some common root words. Instruction will be given on building/using vocabulary in context. (T)",Skill Building II Reading and Vocabulary
English Language Institute Courses (ELI), 1 or 2 ,0220,"Continuing development of a working knowledge of basic English through a balanced mixture of listening, speaking, pronunciation, reading, vocabulary, grammar, and writing activities. (T)",Integrative Skills II
English Language Institute Courses (ELI), 2 or 4 ,0300,"Integration of listening and speaking in English; introduction of culturally appropriate oral interaction. Students listen to extended dialogues, newscasts, and short lectures in formal/informal real life and record presentations. (T)",Skill Building III Oral Integrated
English Language Institute Courses (ELI), 1 or 2 ,0315,"Students read texts from a variety of subject areas, including world issues and academic topics. Focus on developing reading comprehension, critical thinking skills, and vocabulary development. (T)",Skill Building 3 Reading and Vocabulary
English Language Institute Courses (ELI), 1 or 2 ,0320,"Integration of grammar into the four language skills: listening, speaking, reading, and writing. Grammatical structures will be practiced orally and in written form. (T)",Communicative Grammar
English Language Institute Courses (ELI), 2 or 4 ,0400,Refining the ability to understand academic spoken language and develop critical thinking skills for responding to questions and giving recorded presentations. Students concentrate on lecture note taking. (T),Academic Preparation I Oral Integrated
English Language Institute Courses (ELI), 2 or 4 ,0410,Understanding words in context. Students guess and infer meaning and summarize academic and simple authentic readings. Rhetorical modes of writing are introduced. Students write one-page timed essays. (T),Academic Preparation I Written Integrated
English Language Institute Courses (ELI), 1 or 2 ,0415,"Students develop and improve essential reading skills, including scanning, skimming, and incorporating graphic organizers and expanding academic vocabulary. (T)",Academic Preparation I Reading and Vocabulary
English Language Institute Courses (ELI), 1 or 2 ,0420,Students are introduced to the format and organization of the TOEFL test. Students practiced the paper-based and iBT formats of the TOEFL. (T),Introduction to TOEFL
English Language Institute Courses (ELI), 2 or 4 ,0500,"Pragmatics and critical thinking skills in response to longer academically-themed lectures of authentic speech, focusing on details and organization. Recorded presentations are formal as well as informal. (T)",Academic Preparation II Oral Integrated
English Language Institute Courses (ELI), 2 or 4 ,0510,"How reading and writing are related. Students increase their reading speed and precision, and learn to summarize and paraphrase. Advanced grammar points will be covered for one-page multi-paragraph essays. (T)",Academic Preparation II Written Integrated
English Language Institute Courses (ELI), 1 or 2 ,0515,"Students read a wide variety of selections from magazine articles to novels to increase their vocabulary through contextualization, and strengthen their reading comprehension by skimming and scanning. (T)",Academic Preparation II Reading and Vocabulary
English Language Institute Courses (ELI), 1 or 2 ,0520,Class designed to enhance student's ability to understand and perform on the Test of English as a Foreign Language (TOEFL) for the paper-based and iBT (Internet)-based formats. (T),TOEFL/Timed Essay Writing Preparation
English Language Institute Courses (ELI), 2 or 4 ,0600,Increasing aural/oral fluency through participation in academic/content-based discussions and other forms of speech in different settings (formal/informal and academic). Presentations are recorded. (T),Academic Preparation III Oral Integrated
English Language Institute Courses (ELI), 2 or 4 ,0610,"Development of critical thinking skills and advanced level grammar for writing competency in various rhetorical modes for multi-page essays. To increase comprehension, readings will be authentic/ native-speaker materials. (T)",Academic Preparation III Written Integrated
English Language Institute Courses (ELI), 1 or 2 ,0615,Students learn advanced academic words and gain in-depth understanding of meaning and uses of new vocabulary in authentic readings. (T),Academic Preparation Year III Reading and Vocabulary
English Language Institute Courses (ELI), 1 or 2 ,0700,"Open only to University Bridge students. Through reading and writing of complex texts, students improve their understanding and use of American English grammar, and mechanics (punctuation and capitalization) for academic and professional settings. (T)",Written Communication
English Language Institute Courses (ELI), 1 or 2 ,0705,"Course addresses the communication needs of advanced-level, non-native English speakers who want to reduce the amount of pronunciation errors produced in their speech. (T)",American Pronunciation for Accent Reduction
English Language Institute Courses (ELI), 1 or 2 ,0715,"Open only to University Bridge students. Step-by-step instruction in the process of writing an American-style research paper with academic sources and following a prescribed format, such as APA or MLA. (T)",Research Paper
English Language Institute Courses (ELI), 1 or 2 ,0720,Authentic undergraduate-level lectures presented by WSU faculty from various disciplines are used to simulate academic courses. Students use all skills. (T),Advanced Integrated Skills
English Language Institute Courses (ELI), 1 or 2 ,0725,Students develop strong vocabulary and reading skills in English and prepare for the TOEFL. (T),Advanced TOEFL Preparation
English Language Institute Courses (ELI), 1 or 2 ,0730,Students enhance their ability to understand and perform on the Test of English as a Foreign Language (TOEFL) for the paper-based and iBT (Internet)-based formats. (T),TOEFL-iBT Preparation
Finance Courses (FIN), 3 ,3050,"Prereq: sophomore standing. Principles of finance applied to personal financial affairs. Topics include: goal formation, cash budgeting, time value of money, insurance, real estate, banking, investments, tax planning, pensions, estate planning. (I)",Personal Financial Planning
Finance Courses (FIN), 3 ,3290,"No credit after FIN 4290. Prereq: MAT 1500 or MAT 1800 or equiv.; and B A 2300 or equivalent; each with a minimum grade of C. Principles of financial administration, with applications to problems of financial analysis, control, and planning by firms under changing economic conditions. (T)",Business Finance
Finance Courses (FIN), 0 ,4500,Offered for S and U grades only. No credit toward degree. Must be elected by Professional Development Co-operative Program students during work semester. Opportunity to put theory into practice on the job. Students will normally be assigned to cooperating business organizations for internship periods of one semester. (T),(MGT 4500) Business Administration Co-op Assignment
Finance Courses (FIN), 1-3 (Max 6) ,4990,Open only to upper division students admitted to School of Business Administration. Prereq: ACC 5100; FIN 5215; minimum 2.75 g.p.a.; consent of instructor prior to enrollment; written approval on proposal form prior to registration; consent of chairperson of major department. Advanced readings and research or tutorial under the supervision of a faculty member in areas of special interest to student and faculty member. (T),Directed Study in Finance
Finance Courses (FIN), 3 ,5090,"Prereq: FIN 3290 with grade of C or above. Open only to upper division students admitted to School of Business Administration; others by consent of instructor. Offered for undergraduate credit only. Detailed discussion of financial intermediaries; the capital markets; money markets, macroeconomics policies and interest rates. (F,W)",Capital Markets
Finance Courses (FIN), 3 ,5215,"Open only to upper division students in the School of Business Administration. Prereq: FIN 3290; B A 3400 or ISM 3400; all with minimum grade of C. Offered for undergraduate credit only. Focus on modern portfolio analysis; how characteristics of a portfolio differ significantly from those of the securities from which they are formed; investigation of the Capital Asset Pricing Model (CAPM) and Arbitrage Pricing Theory (APT). Tools to manage investment risks, detect mispriced securities, and measure performance of investment managers. (F,W)",Security Analysis and Portfolio Management
Finance Courses (FIN), 3 ,5270,"Prereq: FIN 3290 with minimum grade of C. Open only to upper division students admitted to School of Business Administration; others by consent of instructor. Offered for undergraduate credit only. Risk analysis, working capital management, capital budgeting and valuation theories. Role of financial management in maximizing value of the firm. (F,W)",Advanced Business Finance
Finance Courses (FIN), 3 ,5320,"Prereq: FIN 3290 with grade of C or above. Open only to upper division students admitted to School of Business Administration; others by consent of instructor. Offered for undergraduate credit only. Financial management in an international context. Determination of exchange rates; their effect on the economy and financial securities; operation of multinational firms (MNCs) in this environment. Measurement and management of MNC exchange-rate exposures; tax regulatory arbitrage; international portfolio investment; determination of cost of capital for a foreign direct investment project and construction of its capital budget. (F,W)",Principles of International Finance
Finance Courses (FIN), 3 ,5330,"Prereq: FIN 3290. Open only to upper division students admitted to School of Business Administration; others by consent of instructor. Offered for undergraduate credit only. Analysis of the functional areas of management of banks and related financial institutions, including deposits, cash, loans and asset accounts. Discussion of current topics including liquidity, capital adequacy, electronic fund transfers and mortgages. (I)",Bank Management
Finance Courses (FIN), 3 ,5890,"Prereq: FIN 3290 or FIN 4290; B A 3400; GSC 3600; ISM 3630; MGT 2530; MKT 2300; minimum 3.0 g.p.a.; written consent of department chairperson prior to enrollment. Offered for S and U grades only. Open only to upper division students admitted to School of Business Administration; others by consent of advisor. Offered for undergraduate credit only. Minimum ten-page paper (excluding exhibits) discussing a problem or opportunity facing the sponsor organization, application of financial concepts, and outcomes relative to the problem or opportunity; summary presentation to department chairperson. (I)",Internship in Finance
Finance Courses (FIN), 4 ,6240,"Prereq: admission to engineering management specialization in industrial engineering master's degree program. Offered for undergraduate credit only. Principles of financial reporting, financial analysis, and cost accounting relevant to effective engineering project management. (F)",Financial Management for Engineers
Finance Courses (FIN), 3 ,6996,"Prereq: FIN 5215, ACC 5000, and FIN 5270 with minimum grade of C. Open only to upper division students admitted to School of Business Administration; others by consent of instructor. Offered for undergraduate credit only. Advanced financial strategies dealing with cost of capital, mergers and other corporate reorganizations, investment banking and capital acquisition, dividend policy, lease financing, pension funds, convertible securities, international perspectives. (F,W)",Corporate Financial Strategies
Finance Courses (FIN), 3 ,6997,"Prereq: FIN 5215 with grade of C or above. Open only to upper division students admitted to School of Business Administration; others by consent of instructor. Offered for undergraduate credit only. Valuation of options, futures and swaps contracts on equities, fixed instrument securities and foreign exchange; use of these derivatives for risk management; brief review of empirical evidence. (F,W)",Derivative Securities
French Courses (FRE), 4 ,1010,"Introduction to the French language and Francophone cultures through interactive and communicative reading, writing, listening, and speaking activities to develop language and cultural proficiency. No experience with French is needed. Material Fee as indicated in the Schedule of Classes (T)",Elementary French
French Courses (FRE), 4 ,1020,"Prereq: FRE 1010 or placement. Continuing development of French language and Francophone cultural proficiency through interactive and communicative reading, writing, listening and speaking activities. Material Fee as indicated in the Schedule of Classes (T)",Elementary French
French Courses (FRE), 4 ,2010,"Prereq: FRE 1020 or placement. Continuing development of French language and Francophone cultural proficiency through interactive and communicative reading, writing, listening and speaking activities. Completion of this course fulfills the General education requirement for foreign language and culture. Material Fee as indicated in the Schedule of Classes (T)",(FC) Intermediate French
French Courses (FRE), 3 ,2100,Prereq: FRE 2010. Special attention to development of language skills. Conducted entirely in French; discussion based on reading from contemporary materials. (T),"Intermediate Grammar, Conversation and Composition I"
French Courses (FRE), 3 ,2110,Prereq: FRE 2100. Continuation of FRE 2100. (Y),"Intermediate Grammar, Conversation and Composition II"
French Courses (FRE), 3 ,3200,Prereq: FRE 2100 or 2110. Discussion and composition based on readings in contemporary French social and cultural topics. (W),Conversation and Composition
French Courses (FRE), 3 ,3300,"Prereq: FRE 2010. An initiation into the reading of various literary genres. Methods and vocabulary to discuss and analyze the essays, poems, short novels, and plays under consideration. (F,W)",Readings in French and Francophone Literature and Culture
French Courses (FRE), 3 ,4610,"Prereq: any two of FRE 2100, 2110, 3300. Major genres and periods of French and francophone literatures; strategies of reading drawn from contemporary critical approaches. (F)",Introduction to Literary Textual Analysis
French Courses (FRE), 3 ,4620,"Prereq: any two of FRE 2100, 2110, 3300. Initiation into reading a range of different media, verbal and visual, in French and francophone cultural texts, from poetry to prose (fictional and non-fictional), to painting, photography, architecture, and other media. (W)",Topics in Sociocultural Analysis
French Courses (FRE), 3 ,5100,"Prereq: any two of FRE 2100, 2110, 3200 or consent of instructor. Focus on advanced composition skills through a close analysis of different types of texts with the goal of developing vocabulary and advanced writing and speaking abilities. (W)",(WI) Advanced Composition
French Courses (FRE), 3 ,5200,"Prereq: any two of FRE 2100, 2110, 3200 or consent of instructor. Systematic study of French sounds and their relation to orthography, morphology, and grammar; syllable structure and phonetic transcription; prosody and intonation; intensive oral, aural, and written practice. (F)",French Phonetics and Pronunciation
French Courses (FRE), 3 ,5305,"Prereq: any two of FRE 2100, 2110, 3200, or consent of instructor. Advanced French grammar. Translation exercises from English to French; study of appropriate grammar rules. (F)",Advanced Grammar and Stylistics
French Courses (FRE), 3 ,5500,"Prereq: FRE 5200. External and internal history of the French language, including an overview of Late Latin and a detailed examination of the phonological, morphological, syntactic and lexical changes from Latin to French, with linguistic analysis of texts. (B)",History of the French Language
French Courses (FRE), 1-4 (Max 8) ,5990,Prereq: consent of advisor. (T),Directed Study
French Courses (FRE), 3 ,6400,"Prereq: FRE 5200 or written consent of instructor. Study of the historical development of French language standardization, language varieties, and various linguistic systems at work in the French language (e.g., phonology, morphology, syntax, semantics). (B)",Introduction to French Linguistics
French Courses (FRE), 3 ,6450,"Prereq: any two of FRE 3200, 4610, 4620, or consent of instructor. Introduction to French history and society from origins of France to the Fifth Republic; interrelation of socio-political developments to cultural movements in French art and thought. (B)",French Civilization
French Courses (FRE), 3 ,6470,"Prereq: any two of FRE 3200, 4610, 4620, or consent of instructor. French political and social institutions and practices since World War II. Comparative study of examples from American institutions and practices. (B)",Contemporary French Society and Institutions
French Courses (FRE), 3 ,6510,"Prereq: FRE 4610 or 4620 or consent of instructor. Study of the principal genres represented by: Marot, Sceve, Labe, Du Bellay, Ronsard, D'Aubigne, Montaigne and others. Topics to be announced in Schedule of Classes. (B)",French Sixteenth Century Literature
French Courses (FRE), 3 ,6630,"Prereq: FRE 4610 or 4620 or consent of instructor. Historical background, religious and literary movements. Development of the Classical ideal in literature, salons, and academies. Representative authors of non-dramatic literature and the theatre (Corneille, Moliere and Racine). Content varies to cover a genre, literary movement, school or period. Topics to be announced in Schedule of Classes . (B)",French Seventeenth Century Literature
French Courses (FRE), 3 ,6650,"Prereq: FRE 4610 or 4620 or consent of instructor. The four major philosophes: Montesquieu, Diderot, Voltaire and Rousseau; precursors such as Cyrano, Fontenelle and Bayle. Developments in prose fiction and theatre; representative works of these genres. Content varies to cover a genre, literary movement, school or period. Topics to be announced in Schedule of Classes . (B)",French Eighteenth Century Literature
French Courses (FRE), 3 ,6770,"Prereq: FRE 4610 or 4620 or consent of instructor. Study of one of the major literary genres: prose, poetry or drama; its development from origins to present time. Emphasis on textual analysis. Topics to be announced in Schedule of Classes. (B)",Studies in French Literature
French Courses (FRE), 3 ,6810,"Prereq: FRE 4610 or 4620 or consent of instructor. Romanticism, Realism, Naturalism, Parnassian poetry, and the theatre of the second half of the nineteenth century. Chateaubriand, Hugo, Flaubert, Zola, Leconte de Lisle, Becque, and others. Course content will vary to cover a genre, or literary movement, school or period. Topics will be announced in the Schedule of Classes . (B)",French Nineteenth Century Literature
French Courses (FRE), 3 ,6840,"Prereq: FRE 4610 or 4620 or consent of instructor. Literary movements and representative authors from the turn of the century to the present. Course content will cover a genre or literary movement, school or period. Topics to be announced in Schedule of Classes. (B)",French Twentieth Century Literature
French Courses (FRE), 3 (Max 6) ,6860,"Prereq: FRE 4610 or 4620 or consent of instructor. Studies in literature of French expression as represented in the distinct traditions of Africa and the West Indies, Canada and Switzerland. Topics to be announced in Schedule of Classes . (B)",Francophone Literatures
French Courses in English Translation (FRE) , 3-4 ,2700,"Only students in Honors Program may register for four credits. A team-taught interdisciplinary study in English of representative works by European existentialist writers: Dostoevsky, Hesse, Kafka, Pirandello, Sartre, Camus and Unamuno. (B)",(GER 2700) (PL) Anguish and Commitment: European Existentialist Literature
French Courses in English Translation (FRE) , 3 ,2710,"An overview of France's great contributions to world culture, from the time of the Gauls to the French Revolution. French history, thought, art, architecture, society, geography, and institutions; illustrated with slides and films; includes visits to Detroit Institute of Arts. (T)",(FC) Introduction to French Civilization I
French Courses in English Translation (FRE) , 3 ,2720,"From the French Revolution to contemporary times. French way of life, its moral and intellectual foundations, its culture and institutions; their transformation under the stress of the twentieth century. (B)",(FC) Introduction to French Civilization II
French Courses in English Translation (FRE) , 3 ,2991,Fairy tale's meaning and role in Western society from the Brothers Grimm to Walt Disney. Methods of fairy-tale interpretation. All lectures and reading in English. (B),(GER 2991) (PL) Understanding the Fairy Tale
Geography Courses (GPH), 4 ,1100,"Concepts and theory in analyzing areal relationships and distinguishing regional patterns of human activity; cultural factors and physical conditions (climate, landforms) as factors in regional delineations; comparisons and contrasts in regional economic development; analysis of concentrations/dispersals of human activity; local, national and regional phenomena in the interpretation of global patterns. (T)",(SS) World Regional Patterns
Geography Courses (GPH), 4 ,2000,"Urban phenomena both past and present, including the quality and nature of urban life; major concerns of urban areas; perspectives and techniques of various urban-related disciplines. (T)",(US 2000) (SS) Introduction to Urban Studies
Geography Courses (GPH), 3 ,2200,"The spatial physical, social, environmental, settlement and developmental patterns and problems of the State of Michigan. (I)",Geography of Michigan
Geography Courses (GPH), 3 ,2700,"Survey of Canada in its cultural, literary, historical, geographical and political aspects; key concepts and social patterns that define the Canadian experience. (Y)",(PS 2700) (FC) Introduction to Canadian Studies
Geography Courses (GPH), 4 ,3130,"An introduction to the geographer's view of cities, with emphasis on the North American city. Topics include the pre-industrial city, migration, evolution of the American urban pattern, city classification, city-regional relationships, and the city's internal structure (ethnic, residential, commercial, and industrial). (Y)",(SS) Introductory Urban Geography
Geography Courses (GPH), 3 ,3200,"Analysis of European countries. Emphasis on population changes resource problems, industrial location, urbanization, regional development, and emerging economic and political unities. (I)",(SS) Europe
Geography Courses (GPH), 4 ,3600,Prereq: GPH 3120 and GPH 3500 or equiv. recommended. Theory and application of computer-based systems for the analysis and representation of spatial data. (Y),Introduction to Geographic Information Systems
Geography Courses (GPH), 1-3 (Max 9) ,3990,Prereq: written consent of advisor. Readings and research. (T),Directed Study
Geography Courses (GPH), 3-4 (Max 15) ,3993,"Significant topics and issues in the development of Canadian history, society, politics, and culture. (F,W)","(HIS 3993) Topics in Canadian History, Society, Politics, and Culture"
Geography Courses (GPH), 4 ,4600,Prereq: GPH 3600 or equiv. Application of GIS to analyses of spatially-referenced data. (Y),Advanced Geographic Information Systems
Geology Courses (GEL), 4 ,1000,"Fee indicated in Schedule of Classes if elected for 4 credits. Geological aspects of man's use of his environment including geological hazards; water; waste disposal; occurrence, use and depletion of natural resources. Material Fee as indicated in the Schedule of Classes (I)",Geology and the Environment
Geology Courses (GEL), 4 ,1010,"Meets General Education Laboratory Requirement. Introduction to continental drift and plate tectonic theory, geophysics and structure of earth's crust and interior; rocks and minerals; igneous and volcanic geology; work of running water, glaciers and ground water; geologic time; oceanography. One day field trip. Lecture and required laboratory. Material Fee as indicated in the Schedule of Classes (T)",(PS) Geology: The Science of the Earth
Geology Courses (GEL), 4 ,1020,"Prereq: GEL 1010 with grade of C or better recommended. Sedimentary rocks, sedimentary structures and fossils as tools for interpreting the history of the earth. Paleoecology of the geologic past and the structure of the earth are emphasized. (F,W)",Interpreting the Earth
Geology Courses (GEL), 4 ,1050,"Introductory course in oceanography; includes origin of the ocean basins; ocean currents, waves and tides; life in the oceans and marine ecology; food, mineral and energy resources of the sea. (I)",Oceanography
Geology Courses (GEL), 3 ,1370,"Weather theory including cloud types, cloud formation; types and formation of winds; rain, snow, other precipitation. Storm theory: formation of and dangers in thunderstorms, hurricanes and tornadoes. Atmospheric phenomena: aurora, rainbows, the mirage, twinkling of stars, twilight crepuscular rays; weather forecasting, instruments, maps. (W)",Meteorology: The Study of Weather
Geology Courses (GEL), 4 ,2130,Prereq: one course in high school or college chemistry recommended. May require passport card. Mineral identification using physical and optical properties. Introduction to petrographic microscope and electron microscope/microprobe. Properties and occurrences of major mineral groups and their environmental significance. Check with instructor for field trip destination; field trip to Canada frequently part of course. Material Fee as indicated in the Schedule of Classes (F),Mineralogy
Geology Courses (GEL), 4 ,3100,"Prereq: GEL 1010, MAT 1800; CHM 1240 and PHY 2140 recommended. Students may not receive credit for both GEL 1000 and GEL 3100. Application of a common framework to quantitative analysis of fluxes, storage, and transformation of matter and energy within environmental systems. Applications include carbon cycling, nutrient cycling, air and water pollution, and population dynamics. Material fee as indicated in Schedule of Classes. (F)",Environmental Systems Analysis
Geology Courses (GEL), 4 ,3160,"Prereq: GEL 1020, GEL 2130, consent of instructor. Classification of igneous and metamorphic rocks using macroscopic and microscopic material and textural characteristics. Occurrence and alteration of each major rock type related to tectonic settings. Mandatory four-day field trip. Material Fee as indicated in the Schedule of Classes (B)",Petrology
Geology Courses (GEL), 4 ,3300,Prereq: GEL 1020 and high school trigonometry or equiv. recommended. Description and interpretation of features which result from the origin or deformation of rock masses. Material Fee as indicated in the Schedule of Classes (B),Structural Geology
Geology Courses (GEL), 4 ,3400,"Prereq: GEL 1020 and GEL 2130. Processes which produce sediments, environments of deposition, changes after deposition. Relationship between tectonics and sedimentation. Origin of sedimentary strata. Facies and correlations. Material Fee as indicated in the Schedule of Classes (F)",Principles of Sedimentology and Stratigraphy
Geology Courses (GEL), 1-6 (Max 10) ,3990,"Prereq: consent of instructor, advisor, and chairperson. (T)",Directed Study
Geology Courses (GEL), 4 ,4200,Prereq: GEL 1020. Principles underlying development of landforms by geologic agents. Material Fee as indicated in the Schedule of Classes (B),Geomorphology
Geology Courses (GEL), 2 ,4400,"Prereq: junior or senior standing; respirator fit test; consent of instructor. Offered for P-NP grading only. Forty-hour responder-level Hazardous Waste Operations and Emergency Response (HAZWOPER) Training, including safe work practices and regulations, identification and classification of hazardous materials, emergency response, use of PPE and respirators. Material Fee as indicated in the Schedule of Classes (W)",40-Hour HAZWOPER Training
Geology Courses (GEL), 3-4 (Max 8) ,4860,"Prereq: consent of instructor, advisor, and chairperson. Primarily for honors students. Independent laboratory and field work. (T)",Research
Geology Courses (GEL), 3 ,4998,"Consent of department and Honors advisor; senior standing. Preparation of an Honors thesis on a subject of general interest to geology majors. Satisfactory completion assures Honors graduation, providing performance in preceding Honors courses has been at Honors level; to be taken under direction of Geology faculty. (T)",Honors Thesis
Geology Courses (GEL), 4 ,5000,Prereq: GEL 1010 or GEL 1000. Geologic methods for Phase I Environmental Site Assessments. Application of geostatistics to site characterization. (B),Geological Site Assessment
Geology Courses (GEL), 4 ,5030,"Open only to middle or high school teachers. Review of all major earth science concepts including: physical geology, oceanography, meteorology and astronomy. Material Fee as indicated in the Schedule of Classes (I)",Earth Science for Educators
Geology Courses (GEL), 4 ,5120,"Prereq: GEL 1010 and two semesters of college chemistry or equivalent. Survey of some of the geochemical interactions which take place in Earth environments (water, soils, atmosphere, etc.) brought about by natural and human-induced chemical processes. Material Fee as indicated in the Schedule of Classes (B)",Environmental Geochemistry
Geology Courses (GEL), 4 ,5150,"Prereq: GEL 1010, CHM 1220 and CHM 1230, or consent of instructor. Physical, chemical and mineralogical properties and classification of soils. Behavior of pollutants in soils and methods for reclamation. (S)",Soils and Soil Pollution
Geology Courses (GEL),,5210,"Prereq: GEL1010, GEL 3300; MAT 2010; PHY 2130 and 2140 (or 2170 and 2180). Introduction to applied geophysical methods used in subsurface exploration. Students will learn the basics of near-surface seismic, gravity, magnetic, electrical resistivity, and electromagnetic methods and data analysis. (B)",Applied Geophysics Cr
Geology Courses (GEL), 4 ,5450,Prereq: GEL 1010 or consent of instructor; MAT 2010 or equiv. Characteristics and behavior of groundwater in earth materials. Principles of groundwater flow and solute transport. Introduction to numerical models and methods. (B),Hydrogeology
Geology Courses (GEL), 4 ,5490,"Prereq: GEL 1010, GEL 1020. Survey treatment of glacial processes; emphasis on the impact of the Laurentide Ice Sheet on the Great Lakes region. Course is offered at advanced undergraduate and graduate levels. (F)",Glacial Geology of North America
Geology Courses (GEL), 4 ,5510,"Prereq: CHM 1220, 1230, 1240, 1250, or equiv.; MAT 2010 or equiv. Basic principles of chemical behavior in the environment; sources, fate, and transport of contaminants. (F)",Environmental Fate and Transport of Pollutants
Geology Courses (GEL), 4 ,5600,Subjects of general interest to geology majors. Topics may include: mapping; soil and groundwater pollution; petroleum geology; engineering geology; mathematical methods in Earth Science; or others. (I),Special Topics in Geology
Geology Courses (GEL), 0 ,5993,"Prereq: junior standing; satisfactory completion of the IC requirement; consent of instructor; coreq: GEL 3160 or 3300 or 3400 or 3450. Offered for S and U grades only. No degree credit. Required for all majors. Disciplinary writing assignments under the direction of faculty member. Must be selected in conjunction with course designated as corequisite. See section listing in Schedule of Classes for corequisites available each term. Satisfies the University General Education Writing Intensive Course in the Major requirement. (F,W)",(WI) Writing Intensive Course in Geology
Geology Courses (GEL), 3 ,6210,Prereq: PHY 2130/2140 or 2170/2180; CHM 1220 and 1230; GEL 1010 or C E 4210; and BIO 1500; or consent of instructor. Introductory course for senior undergraduate and graduate students in environmental science/engineering and geology. Emphasis on effects of environmental changes on human society. (B:W),Current Topics in Environmental Sciences
Geology Courses (GEL), 4 ,6400,Prereq: PHY 2130/2140 or PHY 2170/2180; CHM 1220 and CHM 1230 and GEL 1010; or equivs. Introduction to various physical and chemical age-dating methods applied to geological and cosmological objects. (B),Nuclear Geology
Geology Courses (GEL), 4 ,6500,"Prereq: GEL 2130, 3160, 3300, 3400. May require passport card. Geology, tectonic setting and genesis of metallic and nonmetallic mineral and hydrocarbon deposits. Resource economics and environmental issues related to resource extraction. Check with instructor for field trip destination; field trip to Canada frequently part of course. (B)",Economic Geology
German Courses (GER), 4 ,1010,Development of ability to speak and read German. Material Fee as indicated in the Schedule of Classes (T),Elementary German I
German Courses (GER), 4 ,1020,Prereq: GER 1010 or placement. Continuation of GER 1010. Material Fee as indicated in the Schedule of Classes (T),Elementary German II
German Courses (GER), 6 ,1060,"Prereq: previous knowledge or study of German or consent of instructor. Accelerated, intensive treatment of material normally treated in GER 1010 with a gradual slowing to treat the material in GER 1020. GER 1060 will accommodate learners with previous knowledge of the language while still providing them with review and practice, encouraging them to build on the knowledge of German they have. (I)",Intensive German
German Courses (GER), 4 ,2010,Prereq: GER 1020 or placement. Continuation of GER 1020. Reading of graded German literature and grammar review. Material Fee as indicated in the Schedule of Classes (T),(FC) Intermediate German I
German Courses (GER), 4 ,2020,Prereq: GER 2010 or equiv. Continuation of GER 2010. Material Fee as given in Schedule of Classes. (T),Intermediate German II
German Courses (GER), 3 ,3100,Prereq: GER 2020 or equiv. German of common usage. Practical approach to contemporary idioms. (Y),Intermediate Composition and Conversation I
German Courses (GER), 3 ,3200,Prereq: GER 2020 or equiv. German of common usage. Practical approach to contemporary idioms. (Y),Intermediate Composition and Conversation II
German Courses (GER), 3 ,4600,"Prereq: GER 3100 and GER 3200; or consent of instructor. Introductory seminar in German Studies, designed to build skills in critical reading, research and writing. Focus is on a selected literary or cultural topic. (I)",Proseminar in German Studies
German Courses (GER), 3 ,5100,Prereq: GER 3100 or 3200 or equiv. Emphasizes improvement of student's oral and written command of German. Detailed study of modern German syntax. (B),Advanced Composition and Conversation
German Courses (GER), 3-4 ,5390,"Interdisciplinary approach to studying the Holocaust that includes history, literature, film, aesthetics, presentation and reception, and other areas that encourage a broad and deep understanding of Holocaust Studies. (I)",Holocaust Studies
German Courses (GER), 3-4 (Max 8) ,5670,"Writers, genres, literary and intellectual movements, and thematic explorations that contribute to an understanding of Nineteenth-century German literature and culture. (I)",Nineteenth Century German Studies
German Courses (GER), 3-4 (Max 8) ,5720,"Writers, genres, literary and intellectual movements, and thematic explorations that contribute to an understanding of eighteenth-century German literature and culture. (I)",Eighteenth Century German Literature and Culture
German Courses (GER), 3-4 (Max 8) ,5780,"Recent and contemporary literary and cultural works in context of the political, social and intellectual developments since 1945. (I)",Texts and Contexts Since 1945
German Courses (GER), 1-4 (Max 12) ,5790,"Special topics in German studies, focusing on culture, literature, language, or area studies. Topics to be announced in Schedule of classes. (I)",Topics in German Studies
German Courses (GER), 3-4 ,5800,Focuses on literature by and about marginalized groups and on their cultures in postwar Germany. (I),Literature and Cultures of Minorities
German Courses (GER), 1-4 (Max 8) ,5990,Undergrad. prereq: written consent of German chairperson; grad. prereq: written consent of German graduate advisor and chairperson. (T),Directed Study
German Courses (GER), 0 ,5993,"Prereq: junior standing, satisfactory completion of the IC requirement, consent of instructor; coreq: GER 4600 or any 5000-level German literature course. Offered for S and U grades only. No degree credit. Required for all majors. Disciplinary writing assignments under the direction of a faculty member. Must be selected in conjunction with a course designated as a corequisite; see section listing in Schedule of Classes for corequisites available each term. Satisfies the University General Education Writing Intensive Course in the Major requirement. (F,W)",(WI) Writing Intensive Course in German
