Category,Credits,Id,Description,Title
THEO,3,5539,"This course will explore the protection of human rights in the face of contemporary humanitarian crises, focusing on the relation between such crises and warfare, political oppression and  economic injustice  It will investigate the ethical perspectives that should guide responses by political, religious and civil communities.  The issue of the forced migration that results from such crises will receive particular attention.","Human Rights, Humanitarian Crises, and Refugees: Ethical, Political, and Religious Responses "
INTL,3,5539,"This course will explore the protection of human rights in the face of contemporary humanitarian crises, focusing on the relation between such crises and warfare, political oppression and  economic injustice  It will investigate the ethical perspectives that should guide responses by political, religious and civil communities.  The issue of the forced migration that results from such crises will receive particular attention.","Human Rights, Humanitarian Crises, and Refugees: Ethical, Political, and Religious Responses "
UNCP,3,5540,"The central theme of this class is to consider the dialogue between individual choice and social context as we struggle to construct a life of effectiveness and balance.  The course begins with a focus on what makes a good question.  Largely, good questions are ones that can produce fruitful answers  answers that allow us to move forward in ways rooted in understanding and yet knowing that most information is incomplete, ambiguous, and contested.    We will look at Boston College as a context for social action and then three case studies: Palestine (in which the context poses a single overarching challenge), South Africa (in which most people are struggling to figure out what the next chapter should be) and the U.S. (where we share in a sense that anything goes.).  Students will be asked to focus on the balance between constructing a private life and participating in the struggle for social justice in each of these very different settings.",Capstone: Making History in a Changing World 
ADTH,4,5541,"This course considers key moments in ecclesiology, the Christian community's self-understanding.  Beginning with its Jewish Christian roots and the broader Hellenistic world, and continuing through the patristic, medieval, reformation, and enlightenment periods, into the nineteenth and early twentieth century movements which contributed to the First and Second Vatican Councils.  Lectures will review the church's history as illustrated by relevant documents of each era.  There will be weekly reports, discussion and a short paper.",Understanding Church Through the Ages 
UNCP,3,5541,"All readers, young and old, share the wonder in fairy tales. This serves a deeper purpose: to experiment and learn our boundaries and responsibilities. There are dangers in woods, but Red Riding Hood learns a lot, frees herself, and embarks upon life. The symbolic journey into the woods allows seniors to leaves the ""woods of BC"" with optimism and commitment. How will you negotiate transitions into society with the wisdom from your journey here?",Capstone: Into the Woods 
PHIL,3,5542,"We will study themes which became central to the tradition of Western political philosophy in the modern period, when revolutionary changes were occurring in religious and political spheres due to the Reformation, Wars of Religion, and the intellectual sphere due to the burgeoning Scientific Revolution. After a look at ancient and medieval philosophers such as Plato, Aristotle, Augustine and Aquinas to understand what was genuinely new in modern political thought, we will turn to intensive engagement with great modern figures such as Hobbes, Locke, Hume, and Rousseau, and end with some contemporary approaches to political authority and obligation.",Themes in Modern Political Philosophy 
EESC,3,5543,"Plate Tectonics, the idea that the surface of the Earth moves and reshapes itself through time, has revolutionized geology. While a great deal has been learned about the movements and evolution of the Earth's lithospheric plates through time, the full implications of this theory remain an area of active research and debate. Modern studies increasingly document important feedbacks between patterns of climate, deposition, metamorphism, magmatism, seismicity and deformation that can be understood in the context of the past and present motions of the Earth's plates. This course will focus on understanding the linkages between these dynamic processes through time.",Tectonics 
THEO,3,5544,"Using English translations, this seminar surveys the ways the corpus of Prophetic hadith has inspired every area of Islamic life, including spiritual devotions and practices; theology, cosmology, and eschatology; family, social, and economic life; models of proper behavior; the interpretation of the Qur'an and sacred history; and later disciplines of Arabic learning. Seminar focuses on acquiring familiarity with the structure, contents, and uses of major Sunni hadith collections (but including representative Shiite sources) as well as later influential short collections (Nawawi, Ibn Arabi).",Prophetic Tradition and Inspiration: Exploring the Hadith 
UNCP,3,5544,"You can take a Capstone class only as a senior or second-semester junior. Capstone classes may not be taken Pass/Fail. You may take only one Capstone class before graduation. This course will use the Vision Quest, a Native American ritual for finding oneself, as a metaphor for students four years at Boston College. Relating their own lives to the lives of the characters in the books, who have all gone on some variation of a quest, students will explore the ways their education and experiences at college have influenced their ideas of community, work, spirituality and relationships, and have prepared them to face the great mystery of life ahead. The main texts include The Grass Dancer, The Life of Pi, Their Eyes Were Watching God, The Bonesetter's Daughter, and The House on Mango Street. Films include Thunderheart and The Whale Rider.  Personal reflection papers and class participation are a main component of this course.",Capstone: Vision Quest: A Multicultural Approach 
THEO,3,5545,"This course studies the New Testament evidence for sacraments and rituals in early Christianity. Students are introduced to ritual theory and the rituals of religious associations in the ancient world which provided the templates for early Christian rites: baptism, eucharist, and anointing.  The major New Testament  texts on baptism and eucharist will be studied in detail. The final section of the course introduces other important witnesses to early Christian rituals: Didache, Justin Martyr, 1st Apology, and the alternative sacramental theology constructed by second century Valentinian gnostics (Gospel of Philip).",New Testament Sacraments and Rituals 
THTR,3,5548,"This is a senior project in which a limited number of students direct a departmental workshop production, contingent upon the acceptance of a written proposal submitted to the faculty. An independent study for those students interested in advanced study in directing, done under close faculty supervision. Only those students who have successfully completed both directing classes may be considered to direct a workshop production.",Theatre Practicum in Directing 
EESC,3,5549,"This advanced seminar seeks to provide an overview of the science of global change and a critical evaluation of the literature through a survey of current scientific debates. We will cover a wide range of issues from topics in radiative forcing, oceans, atmosphere, cryosphere, paleoclimate, biological feedbacks, and impacts. Students will be expected to read papers and lead discussions, write assessments of each climate debate, and prepare a final term paper evaluating the scientific consensus on climate change in the context of the debates we cover.",Climate Change Debates 
BIOL,1,5550,"The mechanisms that underlie homeostasis in the healthy human are varied and complex.  In this computer-based physiology laboratory, we will emphasize the processes that regulate important properties of living systems as we explore the intricacies of some of the major organ systems in the human body.  We will investigate the functions of the intact, living organism through real-time, hands-on data acquisition and analysis of the cardiovascular, respiratory and neuromuscular systems. Several labs will focus on sensory and motor systems because of their clinical relevance. Students will learn about different clinical measurements, including electromyography, spirometry, and cardiac electrophysiology.",Laboratory in Physiology 
PHIL,3,5552,"This course examines some important questions regarding relationships between belief in God and scientific approaches to humanity and the natural world. We explore both the arguments for the incompatibility between science and theism, as well as constructive ways of understanding their potential relationships. We will examine major historical contributors to the discussion including Aquinas, Galileo, and Darwin. Central methodological questions focus on forms of naturalism, reductionism, and evolution. Other course topics include the ethical significance of neuroscience and evolutionary psychology, particularly concerning the relation between brain and mind, the meaning of responsibility, and the natural basis of moral decision-making.","God, Ethics and Neuroscience "
THEO,3,5552,"This course examines some important questions regarding relationships between belief in God and scientific approaches to humanity and the natural world. We explore both the arguments for the incompatibility between science and theism, as well as constructive ways of understanding their potential relationships. We will examine major historical contributors to the discussion including Aquinas, Galileo, and Darwin. Central methodological questions focus on forms of naturalism, reductionism, and evolution. Other course topics include the ethical significance of neuroscience and evolutionary psychology, particularly concerning the relation between brain and mind, the meaning of responsibility, and the natural basis of moral decision-making.","God, Ethics and Neuroscience "
UNCP,3,5553,"We go through life with mental maps of reality in various degrees, implicit or explicit. A liberal arts education presupposes such a map of the intelligible world. Is it accurate? What does your map of reality look like? How has it changed since freshman year? The goal of the seminar is to help you see what kind of map you implicitly have now and to begin to ask what you want the map to look like ten years after graduation. How do you develop an open rather than closed map?","Capstone: Poets, Philosophers, and Mapmakers "
PHIL,3,5553,"We go through life with mental maps of reality in various degrees, implicit or explicit. A liberal arts education presupposes such a map of the intelligible world. Is it accurate? What does your map of reality look like? How has it changed since freshman year? The goal of the seminar is to help you see what kind of map you implicitly have now and to begin to ask what you want the map to look like ten years after graduation. How do you develop an open rather than closed map?","Capstone: Poets, Philosophers, and Mapmakers "
UNCP,3,5554,"The issues that inevitably arise in grappling with the creation/evolution controversy open up much broader questions about science, religion, belief, and knowledge. Understanding this controversy requires grappling with such questions as What is science? What is religion? How does scientific knowledge differ from religious beliefs and experiences? This course will provide you with an opportunity to reflect on how your views on these types of questions affect who you are, how you act in the world, what your life choices have been so far, and what you expect your life choices to be after graduation from BC.",Capstone: Certainty and Uncertainty in Science and Religion 
TMST,3,5554,"Using English translations, this seminar surveys the ways the corpus of Prophetic hadith has inspired every area of Islamic life, including spiritual devotions and practices; theology, cosmology, and eschatology; family, social, and economic life; models of proper behavior; the interpretation of the Qur'an and sacred history; and later disciplines of Arabic learning. Seminar focuses on acquiring familiarity with the structure, contents, and uses of major Sunni hadith collections (but including representative Shiite sources) as well as later influential short collections (Nawawi, Ibn Arabi).",Prophetic Tradition and Inspiration: Exploring the Hadith 
CHEM,0,5555,Laboratory required of all students enrolled in CHEM5553. One four-hour period per week.,Advanced Methods in Chemistry Laboratory II 
UNCP,3,5555,"Guided by global literature, from Africa, the Caribbean, the Middle East and South Asia, students  in this course will reflect on and explore the personal narratives that have contributed to their development. While examining the complex emotional lives of characters in the texts, we will also uncover, our own intricate his (and her) stories. Stories of family, faith, race, gender, class and nation; and the rites of passage that have made us who we are and brought us to where we are emotionally, intellectually and spiritually are the narratives we will share.",Capstone: Global Narratives 
THEO,3,5556,"This course covers a variety of themes in contemporary philosophical and Trinitarian theology. The central goals will be (i) to think critically about what we can and cannot know about God in the light of natural reason and divine revelation and (ii) to consider how this theological knowing and unknowing has helped many Christian thinkers effectively address certain pressing epistemological, ethical, and political challenges in modernity and postmodernity. Students should have some background in philosophy and theology prior to taking the course.",Mystery of God 
UNCP,3,5557,"Given that each of us is part nahr (fool) and part mensch (one worthy of respect), how do we achieve balance between the two? How do we answer Hillel's challenge: ""If I am not for myself, who will be? If I am only for myself, what am I? If not now, when?"" To carry on with BC's objective to Light the World, how do we develop/maintain our ""inner light"" as it pertains to family, relationships, vocation, community, faith, and avocation? We will confront these questions and consider the inputs that feed who we are and help to inform our lives.","Capstone: Life, A Tightrope: Attaining Balance "
SOCY,3,5558,"This is an upper level research methods course. Students will be introduced to the techniques of carrying out qualitative research. We will compare and contrast the major analytical approaches to different qualitative research designs. Students will carry out a qualitative research project, data collection (e.g., conduct intensive interviews, participant observation) and analysis, and writing/presenting qualitative research.",Qualitative Methods 
SOCY,3,5559,"What are markets and how do they work?  Whereas economists tend to assume that markets are anonymous, and more or less universal, economic sociologists study how markets are shaped by other social structures, such as law, culture, and social networks.  This advanced mixed graduate-undergraduate seminar examines these issues in readings from sociology, economics, anthropology, and history.  Some specific themes covered include corporations, social networks, globalization, economic development, the role of race and gender in labor markets, how culture shapes consumption, and how markets and human emotions intersect and collide.",Economic Sociology 
THEO,3,5559,"An introduction to and critical reading of the Divine Comedy (in English translation), one of the world's greatest epic poems, produced by ""the chief imagination of Christendom"" (Yeats). Dante's journey through Hell, Purgatory, and Paradise will be analyzed at its multiple levels of interpretation: literal and allegorical, theological, philosophical, political, and literary. Compendium of an entire epoch of European civilization, the Comedy will also be interrogated for its responses to the fundamental questions of human existence: God, the Cosmos, the Self, Good and Evil, Right and Wrong, Suffering, and Happiness.",Dante's Divine Comedy in Translation 
ITAL,3,5560,"We will examine various images of women as represented in modern and contemporary Italian plays by male and female authors, and we will discuss these representations in relation to the place and role of woman in the social landscape and  intellectual life of the times. Special attention will be brought to the questions of freedom, love, and women's positions in the family and in the society. Topics include the question of dramatic form and means of dramatizing individual identity through stylistic strategies. In some cases discussion will be complemented with video.",The Image of Women in Italian Drama 
SOCY,3,5561,"The 2008 global economic collapse, the Occupy movement and the specter of climate change have re-kindled interest in critiques of conventional economics. They are also fuelling interest in new economics, which is a small scale, egalitarian, ecologically-light alternative. Occupy Economics will be a collaborative weekly seminar exploring whats wrong with the dominant brand of economics and what alternatives exist. We will read and discuss classics by authors such as Marx, Keynes and E.F. Schumacher, as well as contemporary writers and thinkers such as Elinor Ostrom, Paul Hawken, Gar Alperovitz, Stephen Marglin and others. Requirements are flexible.",Occupy Economics 
UNCP,3,5562,"We live in changing times. Major social trends are impacting us as individuals, employees, family members, and citizens. These changes call on us to play a much more pro-active role in managing our lives (where possible) and to respond to the unexpected callings we hear. Doing this effectively requires an in-depth self-understanding coupled with a heartfelt desire to live a life of meaning. This course will help students develop a clearer sense of identity through a rigorous self-assessment process. It will help each answer the questions: Who am I? How can I make a difference in the world?",Capstone:Finding&Following Life's Calling 
SOCY,3,5563,"This seminar will introduce students to various theoretical approaches to trauma and traumatic impact and examine the sociological, psychological, and service oriented implications of these approaches.  Multiple types of trauma will be conceptualized and investigated; from interpersonal level traumas like child sexual abuse and rape, to mass level traumas such as the Holocaust, U.S. slavery, and the September 11, 2001 terrorist attack against the U.S.  Larger socio-cultural forces will be examined in analyzing both the exposure to and recovery from traumatic events.  The course will be highly attuned to differences based on race, class, and gender.","Trauma,Culture and Coping "
INTL,0,5564,"Discussion Group for INTL5563 ""Ethics, Religion, and International Politics",Disc Group/Ethics Religion and Int'l Politics 
AADS,3,5565,"This is the first half of a two-semester sequence on American immigration. The first half covers the period up to 1924 and the second half from 1924 to the present. Each half can be taken independently of the other. This semester we focus on the interaction between Native Americans, Europeans, and Africans; voluntary and involuntary migration; the impact of the American Revolution; the onset of mass immigration from Europe; the politics of nativism, slavery, and citizenship in the era of the Civil War; and the onset of federal regulation of immigration in the late 19th and early 20th centuries.",American Immigration I: to 1924 
SOCY,3,5565,"Starting with a discussion of its history and the relevance of values and ethics to its practice, the course takes up the various social work methods of dealing with individuals, groups, and communities and their problems. In addition to a discussion of the theories of human behavior that apply to social work interventions, the course examines the current policies and programs, issues, and trends of the major settings in which social work is practiced.",Introduction to Social Work 
THEO,3,5565,"Following an introductory section on the Catholic principle of sacramentality, this course considers, in turn, each of the seven sacraments in an attempt to appreciate the role that these Spirit-filled actions play in the Church's saving mission to witness to Jesus Christ and to proclaim the Kingdom of his God and Father until he comes again. Participants in the course will be introduced to the texts of significant authors on sacramental theology, particularly from the period following the Second Vatican Council.   Course evaluation will be linked to a number of short reflection papers presented during the semester.","Root, Rite and Reason: Understanding the sacraments of the Church "
CHEM,3,5566,"Discussion of the role of metals in biological systems, including behavior of metal ions in aqueous solution, metal-requiring enzymes, interaction of metal ions with nucleic acids, transport systems involving inorganic ions, and inorganic pharmaceuticals.",Metallopharmaceuticals 
THEO,3,5566,"Spiritual poetry and music have long been the primary cultural vehicle for the popular communication of Qur'anic teaching throughout the Islamic world. Beginning with essential background from the Qur'an and Hadith, this seminar will focus on three classics of the Islamic humanities: Attar's Language of the Birds; Rumi's Masnavi; and Hafez's lyrical poetry. Each participant will also study another major work from the Islamic humanities (in translation) from a different Muslim culture or cognate artistic forms (film, music, literature) from contemporary spiritual settings.",Mystical Poetry in the Islamic Humanities 
SOCY,3,5567,"A sociolinguistic in-depth and hands-on exploration of language variation in modern cities with an examination of the relationship between language and society in urban areas, and with specific regard to language variation associated with social factors such as socio-economic class and ethnicity, focusing particularly on Boston, but with reference to cities worldwide.
A reading of the classics of sociolinguistics and building a foundation in sociolinguistic research methodology.
As a major component of this course, students design and carry out a research project based on fieldwork in the local Boston speech community",Urban Dialectology 
UNCP,3,5567,This course will examine the writings of two American women and three American men whose intellectual and spiritual gifts have enriched our heritage. We will read: Thoreaus journals; poems by Emily Dickinson and Robert Frost; essays by Emerson; and selections from Mary Rowlandsons account of her capture by the Quabog Indians. Students will discuss their observations in light of the Capstone program: relationships; work; civic responsibility; and spirituality.,Capstone: Five Heroic Americans 
ITAL,3,5568,"Italian cinema of the twentieth century-from the innovations of postwar Neorealism, to the visionary experimentation of Fellini and Antonioni-influenced generations of filmmakers worldwide. Now in the new millennium, Italian cinema has blossomed once again, with revolutionary new directors participating in a cinemagraphic renaissance. This course explores the accomplishments of the most significant directors of the last twenty years, analyzing their films not only as works of literary and visual art but as also portraits of contemporary Italian society and culture.","New Directors, New Directions: 21st Century Italian Cinema "
UNCP,3,5568,"This course will invite students to reflect on their humanity by exploring storytelling and naming through various methods. Via reading short stories and essays, we will engage how others name the world in an effort to change it.  By interviewing an elder, we will learn awareness and skills of listening to inform our own views of life. And via a focus on mindfulness nonjudgmental awareness of the present moment while observing ones thoughts, emotions, and reactionswe will engage our own internal storytelling to reflect on ways our inner rhetoric can help us or hold us back.",Capstone: Mindfulness & Storytelling 
SOCY,3,5568,"This course presents a variety of sociological perspectives of schooling by reviewing contemporary debates in the sociology of education. Schooling reproduces cultural values and transmits cultural norms over generations. Such actions may be examined by analyzing the occupational culture of teaching, the social organization of schools, the linguistic codes, and the reproductive process of social class.",Sociology of Education 
ITAL,3,5569,"The class presents a panorama of twentieth-century Italy. Focusing on four distinct historical periods, we will explore the ways in which some of Italy's greatest authors and film directors interpret specific historical events and, more generally, the spirit of the times. The first objective of the class is to introduce the history of the Italian people in the twentieth century. The second is to explore the interpretive functions of literature and film. The final objective is to improve the Italian-language competency of all students.",Twentieth-Century Italy in Fiction and Film 
ITAL,3,5570,"The class will examine the new reality of Italy as a nation with a significant population of immigrants. Focusing on the evolving meaning cultural identity in Italy today, we will read short works by four immigrant Italian writers of Italian: Amara Lakhous, originally from Algeria; Laila Wadia, from India; Gabriella Ghermandi, from Ethiopia; and Igiaba Scego, from Madagascar. The class is also designed to improve the oral and written linguistic competency of all students.",Immigrant Voices in Contemporary Italy 
EESC,0,5571,Students will first learn how to use the petrographic polarizing microscope as a basic tool in the Geosciences to identify and describe minerals in thin sections and then apply this knowledge to igneous rocks.,Petrology Lab 
RLRL,3,5572,"How many Romance languages are there? You may be surprised! What constitutes a Romance language? And why are they called Romance languages? In addition to answering these and many other questions, we will examine in considerable detail the linguistic development and structure of Spanish, French and Italian, and acquire more limited familiarity with other Romance languages.  The focus of the course will be on their historical development from Latin. This course may be taken for either graduate or undergraduate credit.",Comparative Development of the Romance Languages 
THEO,3,5573,"The course builds on the grammar and syntax learned in Intermediate Biblical Hebrew I.  Students will develop more sophisticated knowledge of Hebrew grammar and syntax and refine their ability to read Hebrew prose narratives in the first part of the course. In the second part, students will be introduced to Hebrew poetry. Selections from the Psalms and Prophets will dominate course readings.",Intermediate Biblical Hebrew II 
PHIL,3,5574,,Kant and Lonergan on Ethics 
PSYC,3,5575,"Affective and cognitive processes have traditionally been studied in isolation. Yet in most circumstances, there are interactions among these different types of processes. Affective neuroscience applies the tools traditionally used to study cognition (neuroimaging, neuropsychology) to better understand the neural bases of affective processes and the ways that affective processes interact with cognitive ones. Students will critically evaluate the design, methods, and interpretation of studies and will learn how the methods of cognitive neuroscience are best applied to examine affective processing.",Advanced Affective Neuroscience 
PHIL,3,5576,"An exploration of the writings of 8 Existentialists: Pascal, Kierkegaard, Nietzsche, Heidegger, Sartre, Marcel, Buber, and Clarke (the Thomist-existentialist-personalist). Existentialists do not share a set of conclusions (they include Protestants, Catholics, Jews, humanists,, atheists, and agnostics) but a set of questions: about human existence, meaning, and subjectivity.",Existentialism 
PHIL,3,5577,"An introduction to the powerful ways the logical forms woven into deductive reasoning and language can be analyzed using abstract symbolic structures. The study of these structures is not only relevant for understanding effective reasoning, but also for exploring the Anglo-American analytic philosophical tradition and foundations of mathematics, computer science, and linguistics. Philosophically interesting properties about logical systems will be explored, including the task of proving whether a logical system is complete and consistent. A number of interesting topics of twentieth-century logic will be briefly considered, such as set theory, Russell's paradox, and Goedel's theorems.",Symbolic Logic: Theory and Practices 
PHIL,3,5578,"This course will introduce students to Kants masterpiece, the Critique of Pure Reason. It is aimed at seniors majoring in philosophy and at masters students. No previous knowledge of Kants theoretical philosophy is required, but a solid background in philosophy is expected.",Kant's Critique of Pure Reason 
EESC,0,5579,This course is similar and concurrent with EESC3379 but reserved for graduate students. Students will learn the practical skills of using petrographic polarizing microscope to identify minerals and describe thin sections. Following the first part of learning the PLM basic skills the students will apply the petrographic microscope techniques to identify mineral phases and textures that make up both the igneous and metamorphic rock groups. Additional emphasis will be on interpretation of PLM observations.,Petrology Lab 
PSYC,3,5580,"The course will provide an overview of the neural systems involved in the stress response, from the cellular to the behavioral level. We will discuss the roles of the hypothalamic-pituitary-adrenal axis in the stress response and the effects of stress on neuronal plasticity, learning and memory, and mental health and disease. Emphasis will be on vulnerability versus resilience to stress. The long-term consequences of early life stress on cognitive, emotional, and social behaviors will also be discussed.",Neural Systems and Stress 
ARTH,3,5581,"Nowadays, we accept the idea that religion, like so much else, is political. It makes sense, then, that visual culture, which can be used, situated, manipulated and exploited in the service of religion can serve to affirm and in some cases to subvert the political messages of religion. This class will explore examples of the collusions of religion, art and politics, as well as their collisions in the productions of majority and minority culture in Judaism, Christianity and Islam in the West, from antiquity to postmodernity.","Religion,Arts&Politics "
THEO,3,5582,This course is a thorough introduction to Biblical Hebrew and its principal grammatical structures in preparation for translation of prose and poetic texts. Readings in the Hebrew Bible/Old Testament begin the fall semester and increase in variety throughout the year.,Introduction to Biblical Hebrew I 
PHIL,3,5583,"An introduction to core and cutting edge issues in three central areas of the history and philosophy of biology:  (1) evolutionary theory, (2) genetics and molecular biology, and (3) embryology and developmental systems theory.  Topics to be discussed include attempts to integrate these three areas into a unified theoretical perspective, conceptual issues in evolutionary theory (natural selection, fitness, adaptation, species-concepts, units of selection, theoretical structure, evolutionary psychology, and recent developments), origins of life, reductionism, determinism, teleology and mechanism, naturalism, and associated social-philosophical issues such as the creation-evolution controversies, concepts of race and gender, and attempts to relate biology to ethics.",Philosophy of Biology 
PHIL,3,5584,"Lewis wrote poetry, literary criticism, science fiction, fantasy, philosophy, theology, religion, literary history, epics, children's stories, historical novels, short stories, psychology, and politics. He was a rationalist and a romanticist, a classicist and an existentialist, a conservative and a radical, a pagan and a Christian. No writer of our century had more strings to his bow, and no one excels him at once in clarity, moral force, and imagination: the true, the good, and the beautiful. We will consider a sampling of Lewis' fiction and non-fiction.",C.S. Lewis 
PSYC,3,5585,This course will review the organization of neural networks that control motivated and emotional behaviors in mammals. This is a functional neuroanatomy course that will discuss how the brain regions are interconnected to form functional systems.,Advanced Brain Systems: Motivation and Emotion 
EESC,3,5586,"In this course, fundamental physical, chemical, geological, and biological processes occurring in ocean environments are examined in the context of how they impact humans and how humans have impacted the ocean. Emphasis is placed on understanding the challenges involved with the development of environments and resources through actual case studies and problem solving. Topics include coastal oceanography and shore processes, water chemistry, biogeochemical cycles and circulation, and air/sea interactions as related to pollution and climate change.",Advanced Environmental Oceanography 
PSYC,3,5587,"The goal of the course is to describe how changes in activity  and the composition  of single cells contribute to motivated behavior. Behaviors to be covered include but are not limited to: fear and anxiety, reward learning, addiction, feeding, pair bonding, and aging. The bulk of the reading and lecture materials will come from the primary literature and an extensive neuroscience background is required. As such this course is targeted for graduate students and only the exceptional undergraduate.",Cellular Perspectives on Motivated Behavior 
SOCY,3,5588,"This course will examine the links between family and work, both paid and unpaid, and the implications of these links for women, men, children, employers, and communities. Social changes of the last few decades radically transformed the nature of work-family balance in the United States. We will discuss these historical changes as well as examine the contemporary patterns, asking: How do people manage multiple responsibilities of paid work and family and what are the consequences of conflicting demands for employers, workers, families, and society? How do the challenges of balancing work and family vary by gender, race, social class, and age? Are the experiences of employees and families in the U.S. similar to, or different from, the experiences of employees and families in other countries, especially in Europe? How can policymakers, employers, and communities make this balancing act easier?",Work and Family 
COMM,3,5589,This course gives senior communication majors an opportunity to pursue a 15-20 hour per week internship in a specific field of Communication. Practical experience will be supplemented by discussions of relevant theoretical constructs. Periodic discussion group seminars will enhance a student's immersion in the industry. Adherence to professional protocol is expected. A field research paper is required as well as supervisor evaluations. This course counts as a 3-credit Communication elective.,Senior Internship Seminar 
PHIL,3,5590,"A hundred years ago, psychology was a tiny academic specialty called mental philosophy. In a matter of decades, however, psychology burgeoned into an enormous field influencing both scholars and the popular imagination (think IQ test, think analyst's couch). What accounts for the rise of psychology to its all-powerful position? This course will examine the twentieth century trajectory of psychology, asking how it has shaped, and been shaped by, cultural, social, and political conditions, and exploring major thinkers such as William James, Sigmund Freud, B.F. Skinner, Stanley Milgram, Abraham Maslow, and others.",History of Psychology 
PSYC,3,5590,"A hundred years ago, psychology was a tiny academic specialty called mental philosophy. In a matter of decades, however, psychology burgeoned into an enormous field influencing both scholars and the popular imagination (think IQ test, think analyst's couch). What accounts for the rise of psychology to its all-powerful position? This course will examine the twentieth century trajectory of psychology, asking how it has shaped, and been shaped by, cultural, social, and political conditions, and exploring major thinkers such as William James, Sigmund Freud, B.F. Skinner, Stanley Milgram, Abraham Maslow, and others.",History of Psychology 
SOCY,3,5591,"From warning off paupers to getting welfare mothers to work, this  course provides an overview of social attitudes, national debates and  public policies toward low-income families and their communities.  Readings examine relationships between poverty and race, gender,  families with children and the low-wage job market. We will consider  images and language describing the poor and how these may influence  public opinion and social investment. Student research will explore and  compare contemporary costs of living, wage levels, and family care needs  in middle-class and low-income families.",From Poor Law to Working Poor: Low-Income America 
THEO,3,5592,"The two professors have over the years brought together their experiences, Michalczyk in making documentary films, Helmick in mediation in several major conflicts, cooperating to produce a series of films on the making of peace, in Northern Ireland, in the Balkan countries, in South Africa, in the Middle East, in Mafia-ridden Sicily, in post-Soviet Russia.  These have since been used in those and other conflict areas as tools of peace-making and of understanding the processes of reconciliation.",Conflict Resolution Film 
PHIL,3,5593,"An introduction to the central themes of twentieth century history and philosophy of science.  Topics to be discussed include the classic and contemporary problems of demarcation, explanation, confirmation, laws of nature, inter-theoretic reduction, social and historical critiques of neo-positivism, and the realism-antirealism debate.  We will examine some philosophical perspectives sometimes thought to be closely associated with science including empiricism, pragmatism, naturalism, and physicalism.  We will also discuss a number of other issues, including questions about objectivity and the role of values in science, about the methods, scope, and limits of science, and about whether science provides anything like a worldview.",Philosophy of Science 
CHEM,3,5594,Independent research in biochemistry to be carried out under the supervision of a faculty member. A written report and an oral presentation are required at the end of the second semester.,Undergraduate Biochemical Research II 
PHIL,3,5595,"This course is an analysis of the major theme of Kant's philosophy as expressed in his first critique, including a study of its antecedents and consequences in the history of philosophy.",Kant's Critique 
CHEM,6,5596,"A substantial independent research project performed under the supervision of a faculty member. Seniors whose projects are judged by the department to be of the highest quality, and who maintain a minimum GPA of 3.70, will be nominated for Scholar of the College recognition.",Advanced Research in Chemistry II 
THEO,3,5596,"This course considers models of fundamental Christian ethics in various parts of the world in order to illustrate convergences and divergences in terms of concerns, methods employed, conclusions reached, as well as prospects for cross-cultural collaboration. Two historical novels set in Africa (Achebe) and Asia (Endo) are read, along with works on cultural anthropology (Douglas), fundamental moral theology (Bretzke), global theological hermeneutics (Schreiter), a methodological reflection on the American moral tradition (Betsworth) and the 1986 movie Mission will be viewed and discussed in the context of Latin America liberation theology.  A small group final project is required of all.",Cross-Cultural Christian Ethics 
AADS,3,5597,"This class will explore how various contemporary writers engage with the question of race, both in the United States and transnationally. We will look at social constructionist theories of race, postmodernism, feminist theory, critical legal studies, and the intersection between contemporary race theory and queer theory.",Contemporary Race Theory 
RLRL,3,5597,"For anyone considering the possibility of teaching a foreign language. Introduces students to  techniques of second language teaching at any level. Students learn how to evaluate language proficiency, organize a communication course, review language-teaching materials, and incorporate audiovisual and electronic media in the classroom.",Foreign Language Pedagogy 
SOCY,3,5597,"This class will explore how various contemporary writers engage with the question of race, both in the United States and transnationally. We will look at social constructionist theories of race, postmodernism, feminist theory, critical legal studies, and the intersection between contemporary race theory and queer theory.",Contemporary Race Theory 
AADS,3,5598,"Using Black bodies as a focal point, this course will examine the intersections of race and sexuality in the U.S. on both an inter-personal and national level.  Although we will pay careful attention to the historical foundations for many of the contemporary issues now facing people of African descent, we will primarily focus on modern day dynamics and debates within and outside of African-American communities.  Topics covered include:  poverty and social policy, family and sex education, religion, hip-hop, and public health.",Politics of Black Sexuality 
PHIL,3,5598,"This course examines legal and ethical issues in medicine. It is designed so that students take an ethical position on difficult or emerging issues in medicine, such as appropriate care of seriously ill newborns, new forms of reproduction, and proposals for health care reform. The student is expected to provide a principled rationale for the position. The goal is to have the students think, be prepared to recognize inadequacies or difficulties in their position, modify it if necessary, and ultimately arrive at a thought-through and principled position. A Socratic method is used to achieve that goal.","Law, Medicine, and Ethics "
SOCY,3,5598,"Using Black bodies as a focal point, this course will examine the intersections of race and sexuality in the U.S. on both an inter-personal and national level.  Although we will pay careful attention to the historical foundations for many of the contemporary issues now facing people of African descent, we will primarily focus on modern day dynamics and debates within and outside of African-American communities.  Topics covered include:  poverty and social policy, family and sex education, religion, hip-hop, and public health.",Politics of Black Sexuality 
PHIL,3,5599,"We will do a close reading of The Critique of Practical Reason, The Grounding of the Metaphysics of Morals,and selected essays.",Kant's Moral Philosophy 
