Category,Credits,Id,Description,Title
ARI,    1,2991,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",ARI Special Topics
ARI,    2,2992,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",ARI Special Topics
ARI,    3,2993,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",ARI Special Topics
ARI,    4,2994,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    4.000 Credit hours

    4.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",ARI Special Topics
ARI,    1,3011,"Research or project on a selected art based topic of interest, pursued under the close supervision of, and interaction with, an assigned faculty member. The topical study must not reiterate the content associated with any other course listed in the catalog. The project or research topic may be undertaken as either an individual or team effort. (Note: Students must provide written ""Plan of Study"" for approval by dean and faculty advisor prior to registration.)

    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Architecture Department


Course Attributes: Arch - Junior",Directed Study
ARI,    2,3012,"Research or project on a selected art based topic of interest, pursued under the close supervision of, and interaction with, an assigned faculty member. The topical study must not reiterate the content associated with any other course listed in the catalog. The project or research topic may be undertaken as either an individual or team effort. (Note: Students must provide written ""Plan of Study"" for approval by dean and faculty advisor prior to registration.)

    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Architecture Department


Course Attributes: Arch - Junior",Directed Study
ARI,    3,3013,"Research or project on a selected art based topic of interest, pursued under the close supervision of, and interaction with, an assigned faculty member. The topical study must not reiterate the content associated with any other course listed in the catalog. The project or research topic may be undertaken as either an individual or team effort. (Note: Students must provide written ""Plan of Study"" for approval by dean and faculty advisor prior to registration.)

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Architecture Department


Course Attributes: Arch - Junior",Directed Study
ARI,    4,3014,"Research or project on a selected art based topic of interest, pursued under the close supervision of, and interaction with, an assigned faculty member. The topical study must not reiterate the content associated with any other course listed in the catalog. The project or research topic may be undertaken as either an individual or team effort. (Note: Students must provide written ""Plan of Study"" for approval by dean and faculty advisor prior to registration.)

    4.000 Credit hours

    4.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Architecture Department


Course Attributes: Arch - Junior",Directed Study
ARI,    3,3113,"A thorough examination of furniture and millwork design and construction with emphasis on application of materials and components, and the technology used to fabricate furniture. Introduction to selection and specification of residential and non-residential furniture products with consideration of Universal Design principles, sustainability of products, and parametric design. Emphasis on application of CAD and CAP software in furniture design, furniture space planning, and specification.


    3.000 Credit hours

    1.500   Lecture hours

    1.500   Lab hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Furniture and Millwork
ARI,    4,3114,"Interior architecture studio that comprehensively applies the design process to retail and hospitality projects. A focus on three dimensional design development through model building and computer modeling.

    4.000 Credit hours

    4.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Interior Architecture 1
ARI,    2,3122,"An examination of the properties of finish construction
materials and components applied in interior design
applications.  An introduction to textiles is included.


    2.000 Credit hours

    2.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Int Des Matl/Component
ARI,    3,3123,"An examination of the properties of finish construction materials, components, and textiles applied in interiors. Sustainability and green design will be emphasized.

    3.000 Credit hours

    1.500   Lecture hours

    1.500   Lab hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Art and Design Department


Course Attributes: Arch - Junior","Interior Materials, Components, and Textiles"
ARI,    4,3124,"Interior architecture design studio that comprehensively applies the design process in developing office interiors. Application of computer software such as CAD, CAP, and Internet Resources.

    4.000 Credit hours

    4.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Interior Architecture 2
ARI,    1,3991,"Experimental, special and timely projects undertaken by groups of students.  A total of 8 semester credits may be earned, but no more than 4 in any one semester.

    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Special Topics
ARI,    2,3992,"Experimental, special and timely projects undertaken by groups of students.  A total of 8 semester credits may be earned, but no more than 4 in any one semester.

    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Special Topics
ARI,    3,3993,"Experimental, special and timely projects undertaken by groups of students.  A total of 8 semester credits may be earned, but no more than 4 in any one semester.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Special Topics
ARI,    4,3994,"Experimental, special and timely projects undertaken by groups of students.  A total of 8 semester credits may be earned, but no more than 4 in any one semester.

    4.000 Credit hours

    4.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",ARI Special Topics
ARI,    3,4113,"Prerequisite: ARC3613 and ARC3623. A survey of interiors,
furniture, and decorative elements from ancient times to the
present. Economic and social factors influencing interior
design and furniture design of each period will be examined.
Prerequisites: ARC 3613 and ARC 3623 (min. grades D-).


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",Hist. Int.
ARI,    3,4123,"An exploration of the influences of environments of human
behavior, including a study of the methods and tools used to
evaluate psychological response and human needs.  Sem. 3
hrs.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",Environmental Psych
ARI,    4,4134,"Synthesis of information learned in the Interior Architecture curriculum and applied to a significant interior project. The design process, including programming, design development, detailed design, specification, and graphic and written presentation, will be completed with emphasis on Universal Design principles, construction and detailing, integration of environmental systems, consideration of codes and laws, impact on the environment, and cost implications. Development of an original design approach based on theory and research will be reviewed and evaluated by a jury from design practice.

    4.000 Credit hours

    4.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",Interior Architecture 3
ARI,    3,4143,"A comprehensive study of lighting in building interiors,
synthesizing design elements and principles with technical
knowledge, in solving complex lighting design problems.
Lect. 1 hr., Studio 4 hrs.


    3.000 Credit hours

    1.500   Lecture hours

    1.500   Lab hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",Adv Lighting Design
ARI,    3,4223,"Prerequisite: None.
The study of the interior design profession; theoretical and
practical functions of commercial/contract practice as a
business including management, planning, marketing, or
organizational structure, firm activities and scheduling,
professional contract interior services and ethics, business
liabilities and legal responsibilities.  Sem 3 hrs.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",Interior Design Pract
ARI,    4,4234,"Synthesis of design principles, philosophies, and processes in developing solutions for a variety of interiors including residential interiors and health care facilities. Comprehensive application of the interior design process including programming, design development, detailing, and documentation. Advanced techniques in graphic design will be applied along with electronic methods in 3-D design development and documentation of design solutions.

    4.000 Credit hours

    4.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",Allied Design: Interiors
ARI,    3,4353,"Historical development of the American building style as
related to structural material techniques, including
technical methods of preservation, archaeological
implications, building moving methods, maintenance and
integration of mechanical systems.  Lect. 3 hrs.


    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",Preservation Technology
ARI,    2,4922,"Internship work experience in an interior design firm or
interior design department of an architectural firm for a
minimum of 150 hours during 15 week period.  Requires the
presentation of a weekly work log documenting the work
experience.  Regularly scheduled seminars and a final report
plus a written assessment from the employer is required for
class credit.  Sem. 2 hrs.


    2.000 Credit hours

    2.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Up to 24% course online, 25%-49% course online, 50%-74% course online, 75%-99% course online, 100% course online, Lecture 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",Internship Studies
ARI,    1,4991,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    1.000 Credit hours

    1.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",ARI Special Topics
ARI,    2,4992,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    2.000 Credit hours

    2.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",ARI Special Topics
ARI,    3,4993,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",ARI Special Topics
ARI,    4,4994,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    4.000 Credit hours

    4.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Senior",ARI Special Topics
ARI,    4,5124,"Synthesis of information learned in the Interior Architecture curriculum and applied to a significant interior project.  The design process, including programming, design development, detailed design, specification, and graphic and written presentation, will be completed with emphasis on Universal Design principles, construction and detailing, integration of environmental systems, consideration of codes and laws, impact on the environment, and cost implications.  Development of an original design approach based on theory and research will be reviewed and evaluated by a jury from design practice.  This course is co-listed with ARI 4134 Interior Architecture 3.  Graduate students will complete an additional final project or paper in addition to the undergraduate requirements.

    4.000 Credit hours

    4.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Graduate",Interior Architecture Graduate Studio 3
ARI,    2,5232,"Evidence Based Design uses current best evidence from research and practice to make critical design decision.  In this seminar, students will use the research methodology to better understand, predict and achieve preferred outcomes related to human behavior and performance on a series of case studies/design problems for a variety of building types.

    2.000 Credit hours

    2.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Art and Design Department


Course Attributes: Arch - Graduate",Evidence Based Design
ARI,    1,5991,"he Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    1.000 Credit hours

    1.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Graduate",ARI Special Topics
ARI,    2,5992,"he Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    2.000 Credit hours

    2.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Graduate",ARI Special Topics
ARI,    3,5993,"he Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Graduate",ARI Special Topics
ARI,    4,5994,"The Special Topics course allows faculty in the Interior Architecture program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    4.000 Credit hours

    4.000   Lecture hours

    4.000   Lab hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Graduate",ARI Special Topics
ART,    3,1113,"Observation, analysis and application of visual imagery and the principles and elements of design in the creation of two-dimensional, achromatic design compositions. Principles include balance, rhythm, repetition, gradation structure, transparency, proportion and contrast. Introduces color theory and application, design methodology, and visual/verbal techniques necessary for design conceptualization and presentation.

    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course


Academic Division

Art and Design Department


Course Attributes: Arch - Freshman",Basic Design 1
ART,    5,1115,"An examination of two-dimensional and three-dimensional
design elements and principles.  Studio work will allow
students to explore design in a variety of media such as
wood, metal, paper, paint, pencil, charcoal, markers, glass,
and/or plastics, as well as electronic media.  Application
of the design process in creative development and
presentation of design projects.


    5.000 Credit hours

    5.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Freshman",Design Elements & Princ.
ART,    3,1133,"Observation, analysis and application of visual imagery and the principles and elements of design in the creation of three-dimensional compositions. Form and spatial enclosure; color, light and illusion; modularity and modulation; and an introduction to basic concepts of structural and sculptural forms. Further instruction in visual/verbal skills.

    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course


Academic Division

Art and Design Department


Course Attributes: Arch - Freshman",Basic Design 2
ART,    5,1225,"A study of techniques used to visualize interior
architectural designs.  Studio experience will include
drafting, free-hand drawing, sketching, model construction,
axonometric and perspective construction and rendering in a
variety of media.


    5.000 Credit hours

    5.000   Lecture hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Freshman",Vis. Tech.
ART,    3,2053,"This course focuses on the core concepts of interaction design.  The course conceives of interaction design as the relationship between visualization techniques, dynamic content and interaction patterns using conceptual models, representation and affordances.  The course objectives and outcomes are organized in a studio structure and stress workflow through the production of visual storytelling.  The course prepares students to develop deeper knowledge of time-based process in Interaction Design Studio 2.

    3.000 Credit hours

    0.000   Lecture hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",Interaction Design Studio 1
ART,    3,2113,"Fundamentals of drawing the nude human figure in
relationship to the attainment of representative abilities
that result in the conscious development of expressive
drawings.  Use of line quality, exaggeration, distortion and
design to create interpretations of the figure and other
illustration subjects.  The individuality and expression of
the subject are captured through dramatization of gestures
and exaggeration of expressive qualities of subject
attributes.  20th century art is presented as a means of
understanding the range of possibilities of formal
relationships.  Studio 6 hrs.


    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",Life Drawing
ART,    3,2223,"The evolution of quick, definitive sketch ideation and
architectural illustration processes where speed and clarity
are of chief importance.  This approach results in the
conscious development of expressive drawing.  Demonstrations
and timed assignments utilize traditional graphic media such
as markers, graphite and ink.  Studio 6 hrs.


    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",Sketching for Illustration
ART,    3,2233,"Pictorial structure with emphasis on traditional as well as
experimental or unusual compositional themes.  Problem-
solving, reference materials, story-telling, color, form,
and texture through both individual interpretation and
established foundations.  Studio 4 hrs.


    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",Illustration Composition
ART,    3,2253,"This course extends the core concepts of interaction design stressing sequential and time-based information.  The course presents time as a critical component in visualization, emphasizing information visualization concepts, interactive instructions and animated information graphics.  The course objectives and outcomes are addressed through a studio structure.  The course prepares students to examine socio-cultural content in Interaction Design Studio 3.

    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",Interaction Design Studio 2
ART,    3,2413,"This course will encompass all aspects of typography, including historical background of the inventions of writing and alpabets, the impact of typography on the origins of printing, the development of typeface design, and the transformation to electronic media.  Theories of typography will be introduced along with studio experience of the origins of typography and design applied to graphic design and time based media.

    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: 100% of course online, 1-25% of course online, 26-50% of course online, 51-75% of course online, Lecture, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",Typography
ART,    3,2523,"Exploration of the evolution, components and techniques that
make up graphic design.  Awareness of the universal
development of graphic design through its history, the
principles of typography, and the essentials of visual
communication in the form of publishing and printing.
Application of current graphic design technology.
Prerequisites: (ARC 1133 OR ART 1133 (min. grades D-))
AND (ARC 2813 OR ART 2813 OR ART 2223 (min. grades D-)).


    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Lecture, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",Graphic Design 1
ART,    3,2623,"An exploration of new media and its impact on our visual
world.  Students will form an understanding of the power of
imaging through the introduction of conceptual, formal and
technical skills.


    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",Imaging Studio I
ART,    3,2813,"An introduction to the use of electronic media applied in
digital imaging and graphic design.  An introduction to
system design, project work flow, project organization,
networking and media integration.  Includes theory,
application, and related terminology relevant to imaging
media.


    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",EMI
ART,    1,2991,"The Special Topics course allows faculty in the Imaging program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",ART: Special Topics
ART,    2,2992,"The Special Topics course allows faculty in the Imaging program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",ART: Special Topics
ART,    3,2993,"The Special Topics course allows faculty in the Imaging program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Special Topics


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",ART: Special Topics
ART,    4,2994,"The Special Topics course allows faculty in the Imaging program of the Art and Design Department to introduce new courses of interest that will enhance the curricula of all tracks in the degree programs.

    4.000 Credit hours

    4.000   Lecture hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Special Topics 


Academic Division

Art and Design Department


Course Attributes: Arch - Sophomore",ART: Special Topics
ART,    1,3011,"Research or project on a selected art based topic of interest, pursued under the close supervision of, and interaction with, an assigned faculty member. The topical study must not reiterate the content associated with any other course listed in the catalog. The project or research topic may be undertaken as either an individual or team effort. (Note: Students must provide written ""Plan of Study"" for approval by dean and faculty advisor prior to registration.)

    1.000 Credit hours

    1.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Directed Study
ART,    2,3012,"Research or project on a selected art based topic of interest, pursued under the close supervision of, and interaction with, an assigned faculty member. The topical study must not reiterate the content associated with any other course listed in the catalog. The project or research topic may be undertaken as either an individual or team effort. (Note: Students must provide written ""Plan of Study"" for approval by dean and faculty advisor prior to registration.)

    2.000 Credit hours

    2.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Directed Study
ART,    3,3013,"Research or project on a selected art based topic of interest, pursued under the close supervision of, and interaction with, an assigned faculty member. The topical study must not reiterate the content associated with any other course listed in the catalog. The project or research topic may be undertaken as either an individual or team effort. (Note: Students must provide written ""Plan of Study"" for approval by dean and faculty advisor prior to registration.)

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Directed Study
ART,    4,3014,"Research or project on a selected art based topic of interest, pursued under the close supervision of, and interaction with, an assigned faculty member. The topical study must not reiterate the content associated with any other course listed in the catalog. The project or research topic may be undertaken as either an individual or team effort. (Note: Students must provide written ""Plan of Study"" for approval by dean and faculty advisor prior to registration.)

    4.000 Credit hours

    4.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Directed Study 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Directed Study
ART,    3,3023,"The use of the camera and darkroom.  Basic skills needed
for visual and architectural communication and personal
expression through black and white photography.  Lect. 2
hrs., Studio 2 hrs.


    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Photography
ART,    3,3033,"A course in digital photography that builds upon the
experiences learned in the Basic photography course.
Explorations in use of the digital photographic processes
such as the digital camera and scanner will dominate the
coursework.  Aesthetic, ethical, personal, visual
communication, contextual processes (altering) and design
will be issues covered.


    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate 

Schedule Types: Lecture, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Digital Photography
ART,    3,3043,"Introduction to the making and editing of digital video.
Development of a framework for exploration of unique
interests in the creation of video as well as sound for
video.  Critical approach to issues in video such as
conceptual, spatial, lighting, sound, movement, sequencing
and technical.


    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Lecture, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Video Imaging
ART,    3,3053,"This course explores the impact of interaction design on everyday life and expert knowledge systems.  The course emphasizes the engagement of interaction design with education and simulation through interactive products and systems.  The course objectives and outcomes are organized through case study analysis as well as theoretical frameworks.  The course prepares students to understand the relationship between interactive design, technology and society.

    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Interaction Design Studio 3
ART,    3,3063,"This course introduces the history and philosophy of interaction design through a survey of interactive products, systems, interfaces, and technology.  The course extends historical knowledge by framing future states through past trajectories.  The course prepares students to understand the larger temporal context for contemporary production of interaction design.

    3.000 Credit hours

    3.000   Lecture hours


Levels: Undergraduate, Undergraduate 

Schedule Types: Lecture 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",History of Interaction Design
ART,    3,3113,"The exploration of a variety of wet media with a focus on
architectural subject matter.  Images will include the study
of architectural entourage and its support of scale.  The
use of natural light, aspects of reflection and the inter-
play of light and shadow will be emphasized.  Studio 6 hrs.


    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Illus With Wet Media
ART,    3,3123,"Architecture and photography have much in common;
playing on our senses through motion and containment,
through our sense of time and sense of place, and through
memory.  Projects investigate the relationship between  arch
itecture and photography, specifically addressing the inter-
connectedness of perception, space, scale, and history.
Through the synthesis of materials and presentation,
students translate ideas and meaning as they might relate to
current issues within their design studio.  Lect. 2 hrs.,
 Studio 1 hr., Lab 1 hr.


    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Archit Photography
ART,    3,3133,"The illustration of transportation vehicles, products and
furniture.  Quick sketching and detailed design hand
drawing will be utilized.  Computer imagery and hand drawing
will be explored.  A variety of media will be explored
including marker, qouache, tempera and airbrush, both in
sketch and detailed format.


    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Industrial Illus
ART,    3,3213,"Exploration of historical and contemporary techniques and
opportunities available to the architect/artist to sharpen
senses of proportion, scale, sequence, and sculptural
structure through modeling, carving and casting processes.
Both representational and abstract works in clay, plaster,
wire, wood, plastic, and related materials are considered.
Lect. 1 hr., Studio 4 hrs.


    3.000 Credit hours

    3.000   Other hours


Levels: Graduate, Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Up to 24% course online, 25%-49% course online, 50%-74% course online, 75%-99% course online, 100% course online, Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Sculpture
ART,    3,3313,"Studio projects and lectures based on real world objectives
of aesthetics, color design, color materials and
research.  A comprehensive exposure to the nature of color
composition and planning for architecture and the allied
disciplines.  Lect 1 hr., Studio 2 hrs.


    3.000 Credit hours

    3.000   Other hours


Levels: Undergraduate, Undergraduate, Undergraduate, Undergraduate 

Schedule Types: Studio Course 


Academic Division

Art and Design Department


Course Attributes: Arch - Junior",Env Color Design
